Hour, Price, Sun, Charge
1.0, 16.83, 0.0, 0.0
1.5, 17.13, 0.0, 0.0
2.0, 15.92, 0.0, 0.0
2.5, 15.76, 0.0, 0.0
3.0, 16.21, 0.0, 0.0
3.5, 16.41, 0.0, 0.0
4.0, 16.29, 0.0, 0.0
4.5, 14.04, 0.0, 0.0
5.0, 13.47, 548.0, 0.0
5.5, 10.648, 684.0, 0.0
6.0, 10.704, 820.0, 0.0
6.5, 9.952, 863.5, 0.0
7.0, 10.304, 907.0, 0.0
7.5, 10.76, 891.0, 0.0
8.0, 14.29, 875.0, 0.0
8.5, 14.89, 886.5, 0.0
9.0, 16.46, 898.0, 0.0
9.5, 18.51, 909.5, 0.0
10.0, 18.69, 921.0, 0.0
10.5, 18.69, 929.5, 0.0
11.0, 18.89, 938.0, 0.0
11.5, 24.36, 952.0, 0.0
12.0, 24.996, 966.0, 0.0
12.5, 24.3, 972.5, 0.0
13.0, 19.08, 979.0, 0.0
13.5, 18.98, 973.5, 0.0
14.0, 19.06, 968.0, 0.0
14.5, 18.69, 947.5, 0.0
15.0, 18.71, 927.0, 0.0
15.5, 18.93, 879.5, 0.0
16.0, 19.59, 832.0, 0.0
16.5, 27.864, 756.0, 0.0
17.0, 28.296, 680.0, 0.0
17.5, 18.99, 0.0, 0.0
18.0, 19.27, 0.0, 0.0
18.5, 24.468, 0.0, 0.0
19.0, 26.7, 0.0, 0.0
19.5, 47.16, 0.0, 0.0
20.0, 44.712, 0.0, 0.0
20.5, 31.272, 0.0, 0.0
21.0, 18.68, 0.0, 0.0
21.5, 18.5, 0.0, 0.0
22.0, 16.19, 0.0, 0.0
22.5, 15.77, 0.0, 0.0
23.0, 15.3, 0.0, 0.0
23.5, 15.17, 0.0, 0.0
0.0, 14.44, 0.0, 0.0
0.5, 13.57, 0.0, 0.0
1.0, 10.64, 0.0, 0.0
1.5, 10.504, 0.0, 0.0
2.0, 10.368, 0.0, 0.0
2.5, 10.528, 0.0, 0.0
3.0, 10.552, 0.0, 0.0
3.5, 10.4, 0.0, 0.0
4.0, 10.232, 0.0, 0.0
4.5, 10.432, 0.0, 0.0
5.0, 10.272, 479.0, 0.0
5.5, 8.784, 621.0, 0.0
6.0, 9.816, 763.0, 0.0
6.5, 9.656, 820.5, 0.0
7.0, 10.424, 878.0, 0.0
7.5, 13.57, 906.5, 0.0
8.0, 14.5, 935.0, 0.0
8.5, 15.18, 944.5, 0.0
9.0, 16.34, 954.0, 0.0
9.5, 16.5, 951.0, 0.0
10.0, 17.25, 948.0, 0.0
10.5, 17.62, 938.5, 0.0
11.0, 17.69, 929.0, 0.0
11.5, 17.82, 941.0, 0.0
12.0, 17.91, 953.0, 0.0
12.5, 18.4, 957.0, 0.0
13.0, 18.42, 961.0, 0.0
13.5, 18.68, 956.0, 0.0
14.0, 18.69, 951.0, 0.0
14.5, 18.69, 928.0, 0.0
15.0, 18.62, 905.0, 0.0
15.5, 18.69, 848.0, 0.0
16.0, 18.69, 791.0, 0.0
16.5, 18.69, 672.5, 0.0
17.0, 18.69, 554.0, 0.0
17.5, 18.69, 0.0, 0.0
18.0, 18.69, 0.0, 0.0
18.5, 18.69, 0.0, 0.0
19.0, 18.69, 0.0, 0.0
19.5, 18.69, 0.0, 0.0
20.0, 18.66, 0.0, 0.0
20.5, 18.06, 0.0, 0.0
21.0, 17.64, 0.0, 0.0
21.5, 17.55, 0.0, 0.0
22.0, 16.57, 0.0, 0.0
22.5, 16.06, 0.0, 0.0
23.0, 16.0, 0.0, 0.0
23.5, 15.87, 0.0, 0.0
