Hour, Price, Sun, Charge
1.0, 24.43, 0.0, 0.0
1.5, 25.02, 0.0, 0.0
2.0, 22.82, 0.0, 0.0
2.5, 21.19, 0.0, 0.0
3.0, 22.28, 0.0, 0.0
3.5, 19.64, 0.0, 0.0
4.0, 19.83, 0.0, 0.0
4.5, 19.8, 0.0, 0.0
5.0, 15.08, 495.0, 3.0
5.5, 15.592, 632.5, 8.0
6.0, 14.944, 770.0, 16.0
6.5, 20.03, 830.5, 25.0
7.0, 21.92, 891.0, 25.0
7.5, 21.48, 917.0, 25.0
8.0, 20.88, 943.0, 38.0
8.5, 24.87, 953.5, 38.0
9.0, 25.24, 964.0, 38.0
9.5, 25.31, 965.0, 38.0
10.0, 25.32, 966.0, 38.0
10.5, 25.31, 962.5, 38.0
11.0, 25.54, 959.0, 38.0
11.5, 27.86, 965.0, 38.0
12.0, 24.49, 971.0, 38.0
12.5, 25.31, 972.5, 38.0
13.0, 25.26, 974.0, 38.0
13.5, 25.31, 969.0, 38.0
14.0, 25.31, 964.0, 38.0
14.5, 26.35, 945.0, 38.0
15.0, 27.52, 926.0, 38.0
15.5, 28.89, 880.0, 38.0
16.0, 35.592, 834.0, 38.0
16.5, 36.612, 737.5, 38.0
17.0, 38.976, 641.0, 38.0
17.5, 26.29, 0.0, 38.0
18.0, 38.208, 0.0, 38.0
18.5, 27.83, 0.0, 38.0
19.0, 26.42, 0.0, 38.0
19.5, 26.45, 0.0, 38.0
20.0, 37.464, 0.0, 38.0
20.5, 29.15, 0.0, 38.0
21.0, 27.55, 0.0, 38.0
21.5, 25.71, 0.0, 38.0
22.0, 25.06, 0.0, 38.0
22.5, 28.16, 0.0, 38.0
23.0, 25.28, 0.0, 38.0
23.5, 25.24, 0.0, 38.0
0.0, 24.03, 0.0, 38.0
0.5, 22.28, 0.0, 38.0
1.0, 21.24, 0.0, 38.0
1.5, 20.09, 0.0, 38.0
2.0, 19.76, 0.0, 38.0
2.5, 20.04, 0.0, 38.0
3.0, 20.09, 0.0, 38.0
3.5, 15.192, 0.0, 38.0
4.0, 15.352, 0.0, 38.0
4.5, 19.83, 0.0, 38.0
5.0, 14.776, 1.0, 38.0
5.5, 13.488, 230.5, 40.0
6.0, 14.168, 460.0, 44.0
6.5, 20.11, 617.5, 51.0
7.0, 21.75, 775.0, 51.0
7.5, 21.85, 802.5, 51.0
8.0, 23.85, 830.0, 51.0
8.5, 25.31, 811.0, 51.0
9.0, 25.31, 792.0, 51.0
9.5, 25.49, 810.5, 51.0
10.0, 26.09, 829.0, 51.0
10.5, 26.69, 823.5, 51.0
11.0, 28.19, 818.0, 51.0
11.5, 28.29, 825.0, 51.0
12.0, 28.79, 832.0, 51.0
12.5, 27.88, 835.0, 51.0
13.0, 29.22, 838.0, 51.0
13.5, 35.796, 704.0, 51.0
14.0, 36.816, 570.0, 51.0
14.5, 36.696, 294.5, 51.0
15.0, 37.044, 19.0, 51.0
15.5, 35.28, 10.0, 51.0
16.0, 26.53, 1.0, 51.0
16.5, 25.31, 0.5, 51.0
17.0, 25.55, 0.0, 51.0
17.5, 25.4, 0.0, 51.0
18.0, 26.06, 0.0, 51.0
18.5, 25.84, 0.0, 51.0
19.0, 25.31, 0.0, 51.0
19.5, 25.31, 0.0, 51.0
20.0, 25.34, 0.0, 51.0
20.5, 25.31, 0.0, 51.0
21.0, 25.33, 0.0, 51.0
21.5, 25.31, 0.0, 51.0
22.0, 25.26, 0.0, 51.0
22.5, 26.18, 0.0, 51.0
23.0, 23.68, 0.0, 51.0
23.5, 23.78, 0.0, 51.0
0.0, 21.66, 0.0, 51.0
0.5, 20.98, 0.0, 51.0
1.0, 19.68, 0.0, 51.0
1.5, 20.47, 0.0, 51.0
2.0, 15.512, 0.0, 51.0
2.5, 19.96, 0.0, 51.0
3.0, 15.232, 0.0, 51.0
3.5, 15.096, 0.0, 51.0
4.0, 15.384, 0.0, 51.0
4.5, 15.336, 0.0, 51.0
