Hour, Price, Sun, Charge
1.0, 20.27, 0.0, 0.0
1.5, 18.08, 0.0, 0.0
2.0, 17.48, 0.0, 0.0
2.5, 17.29, 0.0, 0.0
3.0, 17.52, 0.0, 0.0
3.5, 12.816, 0.0, 0.0
4.0, 12.4, 0.0, 0.0
4.5, 11.128, 0.0, 0.0
5.0, 10.704, 0.0, 0.0
5.5, 10.248, 0.0, 0.0
6.0, 10.84, 655.0, 0.0
6.5, 11.376, 690.0, 0.0
7.0, 11.328, 725.0, 0.0
7.5, 11.576, 604.5, 0.0
8.0, 12.424, 484.0, 0.0
8.5, 16.98, 543.5, 0.0
9.0, 18.5, 603.0, 0.0
9.5, 20.45, 538.5, 0.0
10.0, 20.99, 474.0, 0.0
10.5, 20.53, 298.5, 0.0
11.0, 18.85, 123.0, 0.0
11.5, 20.61, 198.0, 0.0
12.0, 20.99, 273.0, 0.0
12.5, 21.01, 176.0, 0.0
13.0, 21.16, 79.0, 0.0
13.5, 21.09, 70.5, 0.0
14.0, 21.47, 62.0, 0.0
14.5, 21.48, 95.0, 0.0
15.0, 21.87, 128.0, 0.0
15.5, 21.98, 97.0, 0.0
16.0, 22.0, 66.0, 0.0
16.5, 21.87, 95.5, 0.0
17.0, 22.0, 125.0, 0.0
17.5, 22.0, 104.5, 0.0
18.0, 22.0, 84.0, 0.0
18.5, 21.57, 0.0, 0.0
19.0, 20.28, 0.0, 0.0
19.5, 21.65, 0.0, 0.0
20.0, 23.33, 0.0, 0.0
20.5, 22.67, 0.0, 0.0
21.0, 21.44, 0.0, 0.0
21.5, 21.82, 0.0, 0.0
22.0, 18.71, 0.0, 0.0
22.5, 22.31, 0.0, 0.0
23.0, 20.2, 0.0, 0.0
23.5, 19.76, 0.0, 0.0
0.0, 20.26, 0.0, 0.0
0.5, 18.95, 0.0, 0.0
1.0, 18.65, 0.0, 0.0
1.5, 19.19, 0.0, 0.0
2.0, 12.608, 0.0, 0.0
2.5, 11.984, 0.0, 0.0
3.0, 11.92, 0.0, 0.0
3.5, 10.864, 0.0, 0.0
4.0, 10.432, 0.0, 0.0
4.5, 10.288, 0.0, 0.0
5.0, 8.92, 0.0, 0.0
5.5, 9.768, 0.0, 0.0
6.0, 10.416, 4.0, 0.0
6.5, 12.248, 8.5, 0.0
7.0, 16.32, 13.0, 0.0
7.5, 12.632, 9.5, 0.0
8.0, 18.11, 6.0, 0.0
8.5, 20.4, 98.0, 0.0
9.0, 20.78, 190.0, 0.0
9.5, 20.0, 119.5, 0.0
10.0, 20.41, 49.0, 0.0
10.5, 19.99, 44.5, 0.0
11.0, 20.31, 40.0, 0.0
11.5, 21.07, 59.5, 0.0
12.0, 20.95, 79.0, 0.0
12.5, 21.13, 46.0, 0.0
13.0, 21.52, 13.0, 0.0
13.5, 21.31, 287.5, 0.0
14.0, 21.4, 562.0, 0.0
14.5, 21.77, 282.5, 0.0
15.0, 22.0, 3.0, 0.0
15.5, 22.0, 23.5, 0.0
16.0, 22.0, 44.0, 0.0
16.5, 21.82, 41.0, 0.0
17.0, 21.99, 38.0, 0.0
17.5, 22.0, 20.5, 0.0
18.0, 21.94, 3.0, 0.0
18.5, 21.21, 0.0, 0.0
19.0, 21.07, 0.0, 0.0
19.5, 21.84, 0.0, 0.0
20.0, 22.08, 0.0, 0.0
20.5, 21.83, 0.0, 0.0
21.0, 21.29, 0.0, 0.0
21.5, 21.75, 0.0, 0.0
22.0, 21.11, 0.0, 0.0
22.5, 21.97, 0.0, 0.0
23.0, 20.34, 0.0, 0.0
23.5, 20.82, 0.0, 0.0
0.0, 20.19, 0.0, 0.0
0.5, 17.9, 0.0, 0.0
1.0, 17.34, 0.0, 0.0
1.5, 17.8, 0.0, 0.0
2.0, 12.904, 0.0, 0.0
2.5, 12.0, 0.0, 0.0
3.0, 11.224, 0.0, 0.0
3.5, 11.48, 0.0, 0.0
4.0, 11.44, 0.0, 0.0
4.5, 10.96, 0.0, 0.0
5.0, 10.632, 0.0, 0.0
5.5, 11.512, 0.0, 0.0
6.0, 12.264, 116.0, 0.0
6.5, 17.82, 163.0, 0.0
7.0, 19.49, 210.0, 0.0
7.5, 17.12, 382.5, 0.0
8.0, 19.91, 555.0, 0.0
8.5, 22.06, 583.5, 0.0
9.0, 22.0, 612.0, 0.0
9.5, 22.01, 585.0, 0.0
10.0, 22.0, 558.0, 0.0
10.5, 21.9, 510.0, 0.0
11.0, 22.33, 462.0, 0.0
11.5, 23.36, 641.5, 0.0
12.0, 23.94, 821.0, 0.0
12.5, 23.63, 888.0, 0.0
13.0, 23.82, 955.0, 0.0
13.5, 24.0, 882.0, 0.0
14.0, 30.096, 809.0, 0.0
14.5, 30.0, 824.0, 0.0
15.0, 31.848, 839.0, 0.0
15.5, 32.4, 0.0, 0.0
16.0, 32.4, 0.0, 0.0
16.5, 32.4, 0.0, 0.0
17.0, 32.4, 493.0, 0.0
17.5, 32.28, 0.0, 0.0
18.0, 30.396, 0.0, 0.0
18.5, 22.66, 0.0, 0.0
19.0, 22.0, 0.0, 0.0
19.5, 23.36, 0.0, 0.0
20.0, 24.14, 0.0, 0.0
20.5, 23.36, 0.0, 0.0
21.0, 21.27, 0.0, 0.0
21.5, 23.42, 0.0, 0.0
22.0, 22.04, 0.0, 0.0
22.5, 29.268, 0.0, 0.0
23.0, 23.5, 0.0, 0.0
23.5, 29.424, 0.0, 0.0
0.0, 23.33, 0.0, 0.0
0.5, 20.74, 0.0, 0.0
1.0, 19.43, 0.0, 0.0
1.5, 20.03, 0.0, 0.0
2.0, 17.85, 0.0, 0.0
2.5, 17.75, 0.0, 0.0
3.0, 17.74, 0.0, 0.0
3.5, 16.52, 0.0, 0.0
4.0, 18.88, 0.0, 0.0
4.5, 19.86, 0.0, 0.0
5.0, 20.19, 0.0, 0.0
5.5, 21.12, 0.0, 0.0
6.0, 21.26, 3.0, 0.0
6.5, 20.25, 2.0, 0.0
7.0, 21.65, 1.0, 0.0
7.5, 18.85, 2.5, 0.0
8.0, 20.83, 4.0, 0.0
8.5, 23.46, 3.5, 0.0
9.0, 31.68, 3.0, 0.0
9.5, 32.16, 2.5, 0.0
10.0, 29.532, 2.0, 0.0
10.5, 30.12, 3.0, 0.0
11.0, 31.332, 4.0, 0.0
11.5, 31.728, 2.5, 0.0
12.0, 32.556, 1.0, 0.0
12.5, 34.596, 1.5, 0.0
13.0, 32.316, 2.0, 0.0
13.5, 32.988, 4.0, 0.0
14.0, 32.724, 6.0, 0.0
14.5, 32.604, 69.0, 0.0
15.0, 37.296, 132.0, 0.0
15.5, 37.56, 100.0, 0.0
16.0, 38.352, 68.0, 0.0
16.5, 38.232, 44.5, 0.0
17.0, 37.092, 21.0, 0.0
17.5, 29.196, 12.0, 0.0
18.0, 23.58, 3.0, 0.0
18.5, 22.33, 0.0, 0.0
19.0, 21.99, 0.0, 0.0
19.5, 22.08, 0.0, 0.0
20.0, 21.76, 0.0, 0.0
20.5, 21.74, 0.0, 0.0
21.0, 19.66, 0.0, 0.0
21.5, 19.9, 0.0, 0.0
22.0, 19.49, 0.0, 0.0
22.5, 33.816, 0.0, 0.0
23.0, 29.604, 0.0, 0.0
23.5, 30.636, 0.0, 0.0
0.0, 22.75, 0.0, 0.0
0.5, 21.33, 0.0, 0.0
1.0, 20.23, 0.0, 0.0
1.5, 19.72, 0.0, 0.0
2.0, 18.75, 0.0, 0.0
2.5, 17.81, 0.0, 0.0
3.0, 18.85, 0.0, 0.0
3.5, 18.52, 0.0, 0.0
4.0, 18.73, 0.0, 0.0
4.5, 12.536, 0.0, 0.0
5.0, 18.19, 0.0, 0.0
5.5, 21.2, 0.0, 0.0
6.0, 20.5, 707.0, 0.0
6.5, 20.72, 773.5, 0.0
7.0, 22.32, 840.0, 0.0
7.5, 18.68, 866.0, 0.0
8.0, 20.7, 892.0, 0.0
8.5, 24.05, 922.0, 0.0
9.0, 31.26, 952.0, 0.0
9.5, 33.84, 968.0, 0.0
10.0, 32.916, 984.0, 0.0
10.5, 32.82, 983.5, 0.0
11.0, 34.644, 983.0, 0.0
11.5, 36.6, 984.0, 0.0
12.0, 36.744, 985.0, 0.0
12.5, 37.02, 997.0, 0.0
13.0, 38.172, 1009.0, 0.0
13.5, 43.56, 1007.0, 0.0
14.0, 44.328, 1005.0, 0.0
14.5, 46.14, 991.0, 0.0
15.0, 44.436, 977.0, 0.0
15.5, 49.548, 944.5, 0.0
16.0, 45.096, 912.0, 0.0
16.5, 50.988, 827.0, 0.0
17.0, 43.104, 742.0, 0.0
17.5, 35.004, 438.0, 0.0
18.0, 35.664, 134.0, 0.0
18.5, 32.34, 0.0, 0.0
19.0, 29.4, 0.0, 0.0
19.5, 24.0, 0.0, 0.0
20.0, 32.004, 0.0, 0.0
20.5, 29.796, 0.0, 0.0
21.0, 22.1, 0.0, 0.0
21.5, 22.33, 0.0, 0.0
22.0, 20.85, 0.0, 0.0
22.5, 31.032, 0.0, 0.0
23.0, 24.21, 0.0, 0.0
23.5, 31.164, 0.0, 0.0
0.0, 23.33, 0.0, 0.0
0.5, 21.64, 0.0, 0.0
1.0, 21.69, 0.0, 0.0
1.5, 21.89, 0.0, 0.0
2.0, 19.65, 0.0, 0.0
2.5, 19.99, 0.0, 0.0
3.0, 19.69, 0.0, 0.0
3.5, 19.84, 0.0, 0.0
4.0, 19.77, 0.0, 0.0
4.5, 20.0, 0.0, 0.0
5.0, 20.01, 0.0, 0.0
5.5, 21.8, 0.0, 0.0
6.0, 21.74, 759.0, 0.0
6.5, 23.91, 822.0, 0.0
7.0, 31.56, 885.0, 0.0
7.5, 20.14, 913.0, 0.0
8.0, 22.87, 941.0, 0.0
8.5, 32.004, 924.0, 0.0
9.0, 33.156, 907.0, 0.0
9.5, 35.82, 949.5, 0.0
10.0, 33.552, 992.0, 0.0
10.5, 32.208, 992.0, 0.0
11.0, 32.4, 992.0, 0.0
11.5, 31.872, 992.0, 0.0
12.0, 32.4, 992.0, 0.0
12.5, 32.4, 1002.0, 0.0
13.0, 32.4, 1012.0, 0.0
13.5, 32.4, 1011.5, 0.0
14.0, 32.4, 1011.0, 0.0
14.5, 32.4, 995.0, 0.0
15.0, 32.4, 979.0, 0.0
15.5, 32.4, 947.0, 0.0
16.0, 32.4, 915.0, 0.0
16.5, 32.4, 830.0, 0.0
