Hour, Price, Sun, Charge
1.0, 18.56, 0.0, 0.0
1.5, 19.09, 0.0, 0.0
2.0, 17.4, 0.0, 0.0
2.5, 17.0, 0.0, 0.0
3.0, 17.0, 0.0, 0.0
3.5, 17.0, 0.0, 0.0
4.0, 16.92, 0.0, 0.0
4.5, 15.2, 0.0, 0.0
5.0, 14.99, 506.0, 0.0
5.5, 15.08, 634.5, 0.0
6.0, 15.16, 763.0, 0.0
6.5, 11.48, 816.5, 0.0
7.0, 15.25, 870.0, 0.0
7.5, 15.74, 890.5, 0.0
8.0, 16.46, 911.0, 0.0
8.5, 16.95, 922.5, 0.0
9.0, 19.09, 934.0, 0.0
9.5, 28.8, 933.0, 0.0
10.0, 35.82, 932.0, 0.0
10.5, 40.836, 923.5, 0.0
11.0, 52.356, 915.0, 0.0
11.5, 54.72, 916.0, 0.0
12.0, 56.652, 917.0, 0.0
12.5, 81.732, 922.5, 0.0
13.0, 119.484, 928.0, 0.0
13.5, 183.816, 925.5, 0.0
14.0, 120.9, 923.0, 0.0
14.5, 124.32, 915.5, 0.0
15.0, 124.38, 908.0, 0.0
15.5, 125.088, 882.0, 0.0
16.0, 125.232, 856.0, 0.0
16.5, 125.1, 791.0, 0.0
17.0, 124.716, 726.0, 0.0
17.5, 88.716, 0.0, 0.0
18.0, 72.456, 0.0, 0.0
18.5, 57.756, 0.0, 0.0
19.0, 54.3, 0.0, 0.0
19.5, 58.992, 0.0, 0.0
20.0, 58.812, 0.0, 0.0
20.5, 48.636, 0.0, 0.0
21.0, 32.28, 0.0, 0.0
21.5, 20.94, 0.0, 0.0
22.0, 18.48, 0.0, 0.0
22.5, 17.63, 0.0, 0.0
23.0, 16.87, 0.0, 0.0
23.5, 16.84, 0.0, 0.0
0.0, 16.37, 0.0, 0.0
0.5, 15.35, 0.0, 0.0
1.0, 15.1, 0.0, 0.0
1.5, 15.12, 0.0, 0.0
2.0, 15.1, 0.0, 0.0
2.5, 15.07, 0.0, 0.0
3.0, 15.1, 0.0, 0.0
3.5, 15.01, 0.0, 0.0
4.0, 11.84, 0.0, 0.0
4.5, 15.07, 0.0, 0.0
5.0, 15.02, 0.0, 0.0
5.5, 11.376, 0.0, 0.0
6.0, 15.07, 0.0, 0.0
6.5, 11.264, 1.5, 0.0
7.0, 15.1, 3.0, 0.0
7.5, 15.18, 5.0, 0.0
8.0, 15.58, 7.0, 0.0
8.5, 15.94, 5.5, 0.0
9.0, 16.78, 4.0, 0.0
9.5, 16.84, 5.0, 0.0
10.0, 16.92, 6.0, 0.0
10.5, 17.0, 8.5, 0.0
11.0, 17.0, 11.0, 0.0
11.5, 17.0, 15.5, 0.0
12.0, 17.0, 20.0, 0.0
12.5, 17.18, 24.5, 0.0
13.0, 17.0, 29.0, 0.0
13.5, 17.0, 39.0, 0.0
14.0, 17.04, 49.0, 0.0
14.5, 17.03, 47.0, 0.0
15.0, 16.97, 45.0, 0.0
15.5, 17.11, 58.0, 0.0
16.0, 17.26, 71.0, 0.0
16.5, 17.6, 46.0, 0.0
17.0, 17.9, 21.0, 0.0
17.5, 17.4, 0.0, 0.0
18.0, 17.2, 0.0, 0.0
18.5, 16.86, 0.0, 0.0
19.0, 16.86, 0.0, 0.0
19.5, 16.87, 0.0, 0.0
20.0, 17.0, 0.0, 0.0
20.5, 16.87, 0.0, 0.0
21.0, 16.84, 0.0, 0.0
21.5, 16.84, 0.0, 0.0
22.0, 16.51, 0.0, 0.0
22.5, 16.29, 0.0, 0.0
23.0, 16.25, 0.0, 0.0
23.5, 16.43, 0.0, 0.0
0.0, 15.88, 0.0, 0.0
0.5, 15.43, 0.0, 0.0
1.0, 15.08, 0.0, 0.0
1.5, 15.28, 0.0, 0.0
2.0, 11.752, 0.0, 0.0
2.5, 9.992, 0.0, 0.0
3.0, 9.456, 0.0, 0.0
3.5, 8.808, 0.0, 0.0
4.0, 8.56, 0.0, 0.0
4.5, 9.696, 0.0, 0.0
5.0, 11.072, 516.0, 0.0
5.5, 15.02, 644.0, 0.0
6.0, 16.06, 772.0, 0.0
6.5, 15.36, 828.0, 0.0
7.0, 16.33, 884.0, 0.0
7.5, 16.84, 907.0, 0.0
8.0, 16.95, 930.0, 0.0
8.5, 17.93, 944.5, 0.0
9.0, 18.78, 959.0, 16.0
9.5, 19.92, 955.0, 23.0
10.0, 28.356, 951.0, 23.0
10.5, 33.9, 951.5, 23.0
11.0, 40.26, 952.0, 22.0
11.5, 55.392, 958.5, 22.0
12.0, 56.544, 965.0, 22.0
12.5, 69.552, 968.5, 22.0
13.0, 87.516, 972.0, 21.0
13.5, 127.236, 968.0, 21.0
14.0, 190.872, 964.0, 19.0
14.5, 224.232, 951.5, 16.0
15.0, 321.66, 939.0, 11.0
15.5, 234.948, 900.0, 6.0
16.0, 255.276, 861.0, 0.0
16.5, 62.748, 714.5, 0.0
17.0, 69.144, 568.0, 0.0
17.5, 49.788, 0.0, 0.0
18.0, 31.512, 0.0, 0.0
18.5, 17.13, 0.0, 0.0
19.0, 16.97, 0.0, 0.0
19.5, 17.0, 0.0, 0.0
20.0, 17.64, 0.0, 0.0
20.5, 18.03, 0.0, 0.0
21.0, 16.93, 0.0, 0.0
21.5, 16.88, 0.0, 0.0
22.0, 16.91, 0.0, 0.0
22.5, 16.93, 0.0, 0.0
23.0, 16.87, 0.0, 0.0
23.5, 16.87, 0.0, 0.0
0.0, 16.8, 0.0, 0.0
0.5, 16.71, 0.0, 0.0
1.0, 16.57, 0.0, 0.0
1.5, 16.55, 0.0, 0.0
2.0, 15.51, 0.0, 0.0
2.5, 15.97, 0.0, 0.0
3.0, 15.53, 0.0, 0.0
3.5, 15.29, 0.0, 0.0
4.0, 15.17, 0.0, 0.0
4.5, 16.08, 0.0, 0.0
5.0, 16.36, 0.0, 0.0
5.5, 15.94, 2.0, 0.0
6.0, 16.27, 4.0, 0.0
6.5, 16.46, 5.5, 0.0
7.0, 16.76, 7.0, 0.0
7.5, 16.84, 6.5, 0.0
8.0, 16.97, 6.0, 0.0
8.5, 17.05, 6.5, 0.0
9.0, 17.89, 7.0, 0.0
9.5, 19.64, 6.5, 0.0
10.0, 17.66, 6.0, 0.0
10.5, 19.45, 5.5, 0.0
11.0, 17.27, 5.0, 0.0
11.5, 18.44, 5.0, 0.0
12.0, 19.36, 5.0, 0.0
12.5, 19.06, 4.5, 0.0
13.0, 19.13, 4.0, 0.0
13.5, 17.09, 4.0, 0.0
14.0, 16.86, 4.0, 0.0
14.5, 16.84, 5.5, 0.0
15.0, 16.92, 7.0, 0.0
15.5, 16.85, 29.5, 0.0
16.0, 16.84, 52.0, 0.0
16.5, 16.93, 108.5, 0.0
17.0, 16.84, 165.0, 0.0
17.5, 16.84, 0.0, 0.0
18.0, 16.84, 0.0, 0.0
18.5, 16.68, 0.0, 0.0
19.0, 16.26, 0.0, 0.0
19.5, 16.84, 0.0, 0.0
20.0, 16.84, 0.0, 0.0
20.5, 16.87, 0.0, 0.0
21.0, 16.76, 0.0, 0.0
21.5, 16.84, 0.0, 0.0
22.0, 16.78, 0.0, 0.0
22.5, 16.87, 0.0, 0.0
23.0, 16.81, 0.0, 0.0
23.5, 16.87, 0.0, 0.0
0.0, 16.62, 0.0, 0.0
0.5, 16.1, 0.0, 0.0
1.0, 16.43, 0.0, 0.0
1.5, 15.97, 0.0, 0.0
2.0, 15.3, 0.0, 0.0
2.5, 15.0, 0.0, 0.0
3.0, 11.84, 0.0, 0.0
3.5, 11.592, 0.0, 0.0
4.0, 11.024, 0.0, 0.0
4.5, 15.02, 0.0, 0.0
5.0, 15.1, 0.0, 0.0
