Hour, Price, Sun, Charge
1.0, 14.03, 0.0, 0.0
1.5, 15.82, 0.0, 0.0
2.0, 14.14, 0.0, 0.0
2.5, 13.44, 0.0, 0.0
3.0, 8.544, 0.0, 0.0
3.5, 3.84, 0.0, 0.0
4.0, 3.44, 0.0, 0.0
4.5, 3.44, 0.0, 0.0
5.0, 3.44, 0.0, 0.0
5.5, 3.44, 0.0, 0.0
6.0, 3.44, 6.0, 0.0
6.5, 3.44, 5.5, 0.0
7.0, 6.232, 5.0, 0.0
7.5, 8.376, 6.5, 0.0
8.0, 8.816, 8.0, 0.0
8.5, 8.832, 9.0, 0.0
9.0, 13.44, 10.0, 0.0
9.5, 13.93, 11.5, 0.0
10.0, 14.02, 13.0, 0.0
10.5, 14.01, 13.0, 0.0
11.0, 14.02, 13.0, 0.0
11.5, 14.02, 22.5, 0.0
12.0, 14.08, 32.0, 0.0
12.5, 14.02, 169.0, 0.0
13.0, 13.99, 306.0, 0.0
13.5, 14.02, 363.0, 0.0
14.0, 13.99, 420.0, 0.0
14.5, 14.02, 366.0, 0.0
15.0, 14.26, 312.0, 0.0
15.5, 14.28, 296.0, 0.0
16.0, 16.04, 280.0, 0.0
16.5, 20.364, 267.0, 0.0
17.0, 20.364, 254.0, 0.0
17.5, 20.364, 246.0, 0.0
18.0, 16.3, 238.0, 0.0
18.5, 14.02, 0.0, 0.0
19.0, 15.09, 0.0, 0.0
19.5, 15.17, 0.0, 0.0
20.0, 14.16, 0.0, 0.0
20.5, 20.376, 0.0, 0.0
21.0, 20.364, 0.0, 0.0
21.5, 15.9, 0.0, 0.0
22.0, 13.99, 0.0, 0.0
22.5, 13.94, 0.0, 0.0
23.0, 14.04, 0.0, 0.0
23.5, 20.364, 0.0, 0.0
0.0, 14.05, 0.0, 0.0
0.5, 12.97, 0.0, 0.0
1.0, 11.54, 0.0, 0.0
1.5, 14.27, 0.0, 0.0
2.0, 13.74, 0.0, 0.0
2.5, 5.888, 0.0, 0.0
3.0, 4.44, 0.0, 0.0
3.5, 3.44, 0.0, 0.0
4.0, 3.44, 0.0, 0.0
4.5, 3.44, 0.0, 0.0
5.0, 3.44, 0.0, 0.0
5.5, 3.44, 0.0, 0.0
6.0, 3.44, 615.0, 0.0
6.5, 3.44, 656.0, 0.0
7.0, 3.44, 697.0, 0.0
7.5, 5.888, 437.5, 0.0
8.0, 11.5, 178.0, 0.0
8.5, 13.49, 94.0, 0.0
9.0, 14.1, 10.0, 0.0
9.5, 16.0, 12.0, 0.0
10.0, 20.436, 14.0, 0.0
10.5, 20.592, 86.0, 0.0
11.0, 20.532, 158.0, 0.0
11.5, 20.388, 186.0, 0.0
12.0, 20.388, 214.0, 0.0
12.5, 20.388, 516.0, 0.0
13.0, 20.364, 818.0, 0.0
13.5, 20.364, 850.0, 0.0
14.0, 16.21, 882.0, 0.0
14.5, 16.36, 920.0, 0.0
15.0, 16.72, 958.0, 0.0
15.5, 20.364, 940.5, 0.0
16.0, 20.364, 923.0, 0.0
16.5, 20.244, 871.5, 0.0
17.0, 20.376, 820.0, 0.0
17.5, 20.376, 702.5, 0.0
18.0, 20.364, 585.0, 0.0
18.5, 16.52, 0.0, 0.0
19.0, 14.02, 0.0, 0.0
19.5, 14.02, 0.0, 0.0
20.0, 15.99, 0.0, 0.0
20.5, 20.376, 0.0, 0.0
21.0, 20.376, 0.0, 0.0
21.5, 16.61, 0.0, 0.0
22.0, 14.51, 0.0, 0.0
22.5, 14.47, 0.0, 0.0
23.0, 13.95, 0.0, 0.0
23.5, 20.832, 0.0, 0.0
0.0, 14.94, 0.0, 0.0
0.5, 13.64, 0.0, 0.0
1.0, 8.336, 0.0, 0.0
1.5, 14.82, 0.0, 0.0
2.0, 14.06, 0.0, 0.0
2.5, 11.59, 0.0, 0.0
3.0, 6.0, 0.0, 0.0
3.5, 8.8, 0.0, 0.0
4.0, 5.768, 0.0, 0.0
4.5, 8.64, 0.0, 0.0
5.0, 7.76, 0.0, 0.0
5.5, 8.752, 0.0, 0.0
6.0, 8.808, 718.0, 0.0
6.5, 13.1, 795.0, 0.0
7.0, 13.93, 872.0, 0.0
7.5, 7.904, 907.5, 0.0
8.0, 12.56, 943.0, 0.0
8.5, 14.02, 963.5, 0.0
9.0, 15.5, 984.0, 0.0
9.5, 20.388, 980.5, 0.0
10.0, 20.388, 977.0, 0.0
10.5, 20.388, 961.5, 0.0
11.0, 20.388, 946.0, 0.0
11.5, 20.484, 962.0, 0.0
12.0, 20.496, 978.0, 0.0
12.5, 20.388, 968.0, 0.0
13.0, 20.388, 958.0, 0.0
13.5, 20.388, 786.0, 0.0
14.0, 20.388, 614.0, 0.0
14.5, 20.388, 339.0, 0.0
15.0, 20.568, 64.0, 0.0
15.5, 20.724, 0.0, 0.0
16.0, 20.724, 0.0, 0.0
16.5, 20.736, 0.0, 0.0
17.0, 20.808, 61.0, 0.0
17.5, 20.448, 0.0, 0.0
18.0, 20.472, 0.0, 0.0
18.5, 15.45, 0.0, 0.0
19.0, 20.52, 0.0, 0.0
19.5, 20.388, 0.0, 0.0
20.0, 20.52, 0.0, 0.0
20.5, 20.628, 0.0, 0.0
21.0, 20.388, 0.0, 0.0
21.5, 20.652, 0.0, 0.0
22.0, 14.69, 0.0, 0.0
22.5, 14.95, 0.0, 0.0
23.0, 14.49, 0.0, 0.0
23.5, 20.496, 0.0, 0.0
0.0, 20.376, 0.0, 0.0
0.5, 15.12, 0.0, 0.0
1.0, 13.98, 0.0, 0.0
