Hour, Price, Sun, Charge
1.0, 18.66, 0.0, 0.0
1.5, 20.38, 0.0, 0.0
2.0, 18.59, 0.0, 0.0
2.5, 17.53, 0.0, 0.0
3.0, 17.13, 0.0, 0.0
3.5, 16.84, 0.0, 0.0
4.0, 16.37, 0.0, 0.0
4.5, 11.376, 0.0, 0.0
5.0, 10.864, 0.0, 0.0
5.5, 10.648, 60.5, 0.0
6.0, 10.68, 121.0, 0.0
6.5, 10.232, 63.5, 0.0
7.0, 11.032, 6.0, 0.0
7.5, 8.144, 21.5, 0.0
8.0, 11.568, 37.0, 0.0
8.5, 15.81, 21.5, 0.0
9.0, 17.98, 6.0, 0.0
9.5, 19.28, 5.0, 0.0
10.0, 20.25, 4.0, 0.0
10.5, 21.9, 3.5, 0.0
11.0, 39.9, 3.0, 0.0
11.5, 44.316, 2.0, 0.0
12.0, 47.436, 1.0, 0.0
12.5, 41.568, 1.0, 0.0
13.0, 29.424, 1.0, 0.0
13.5, 29.388, 1.5, 0.0
14.0, 34.932, 2.0, 0.0
14.5, 17.61, 2.0, 0.0
15.0, 11.584, 2.0, 0.0
15.5, 10.176, 3.5, 0.0
16.0, 19.94, 5.0, 0.0
16.5, 17.28, 3.5, 0.0
17.0, 11.376, 2.0, 0.0
17.5, 60.78, 1.5, 0.0
18.0, 58.476, 1.0, 0.0
18.5, 28.68, 0.0, 0.0
19.0, 27.648, 0.0, 0.0
19.5, 31.824, 0.0, 0.0
20.0, 29.856, 0.0, 0.0
20.5, 20.22, 0.0, 0.0
21.0, 19.81, 0.0, 0.0
21.5, 17.91, 0.0, 0.0
22.0, 15.66, 0.0, 0.0
22.5, 11.224, 0.0, 0.0
23.0, 11.216, 0.0, 0.0
23.5, 14.96, 0.0, 0.0
0.0, 11.824, 0.0, 0.0
0.5, 10.872, 0.0, 0.0
1.0, 10.44, 0.0, 0.0
1.5, 11.0, 0.0, 0.0
2.0, 10.712, 0.0, 0.0
2.5, 10.216, 0.0, 0.0
3.0, 6.632, 0.0, 0.0
3.5, 6.632, 0.0, 0.0
4.0, 6.6, 0.0, 0.0
4.5, 6.624, 0.0, 0.0
5.0, 6.632, 9.0, 0.0
5.5, 6.88, 28.5, 0.0
6.0, 6.96, 48.0, 0.0
6.5, 9.424, 297.5, 0.0
7.0, 10.2, 547.0, 0.0
7.5, 10.232, 619.0, 0.0
8.0, 10.76, 691.0, 0.0
8.5, 11.168, 700.5, 0.0
9.0, 11.696, 710.0, 0.0
9.5, 11.872, 801.5, 0.0
10.0, 14.98, 893.0, 0.0
10.5, 15.19, 918.0, 0.0
11.0, 15.25, 943.0, 0.0
11.5, 15.35, 949.0, 0.0
12.0, 15.37, 955.0, 0.0
12.5, 15.52, 965.5, 0.0
13.0, 15.27, 976.0, 0.0
13.5, 15.21, 965.0, 0.0
14.0, 15.2, 954.0, 0.0
14.5, 15.2, 943.0, 0.0
15.0, 15.3, 932.0, 0.0
15.5, 15.52, 899.5, 0.0
16.0, 15.76, 867.0, 0.0
16.5, 16.25, 833.5, 0.0
17.0, 16.61, 800.0, 0.0
17.5, 16.0, 699.5, 0.0
18.0, 15.61, 599.0, 0.0
18.5, 14.98, 0.0, 0.0
19.0, 11.832, 0.0, 0.0
19.5, 11.616, 0.0, 0.0
20.0, 11.768, 0.0, 0.0
20.5, 11.856, 0.0, 0.0
21.0, 11.92, 0.0, 0.0
21.5, 11.832, 0.0, 0.0
22.0, 11.448, 0.0, 0.0
22.5, 11.248, 0.0, 0.0
23.0, 11.192, 0.0, 0.0
23.5, 11.824, 0.0, 0.0
0.0, 11.552, 0.0, 0.0
0.5, 11.064, 0.0, 0.0
1.0, 10.664, 0.0, 0.0
1.5, 11.152, 0.0, 0.0
2.0, 10.328, 0.0, 0.0
2.5, 8.44, 0.0, 0.0
3.0, 7.136, 0.0, 0.0
3.5, 6.632, 0.0, 0.0
4.0, 6.624, 0.0, 0.0
4.5, 7.44, 0.0, 0.0
5.0, 9.2, 0.0, 0.0
5.5, 10.08, 5.5, 0.0
6.0, 11.136, 11.0, 0.0
6.5, 10.832, 42.0, 0.0
