Hour, Price, Sun, Charge
1.0, 19.95, 0.0, 0.0
1.5, 19.99, 0.0, 0.0
2.0, 17.48, 0.0, 0.0
2.5, 15.98, 0.0, 0.0
3.0, 12.096, 0.0, 0.0
3.5, 10.584, 0.0, 0.0
4.0, 9.08, 0.0, 0.0
4.5, 10.336, 0.0, 0.0
5.0, 10.344, 0.0, 0.0
5.5, 8.112, 0.0, 0.0
6.0, 10.288, 455.0, 0.0
6.5, 11.096, 529.5, 0.0
7.0, 11.36, 604.0, 0.0
7.5, 11.488, 628.0, 0.0
8.0, 16.84, 652.0, 0.0
8.5, 17.87, 402.0, 0.0
9.0, 18.35, 152.0, 0.0
9.5, 18.81, 190.0, 0.0
10.0, 19.52, 228.0, 0.0
10.5, 19.57, 443.0, 0.0
11.0, 19.67, 658.0, 0.0
11.5, 19.52, 699.0, 0.0
12.0, 20.07, 740.0, 0.0
12.5, 20.13, 737.0, 0.0
13.0, 19.6, 734.0, 0.0
13.5, 19.4, 751.0, 0.0
14.0, 18.94, 768.0, 0.0
14.5, 19.25, 775.5, 0.0
15.0, 19.04, 783.0, 0.0
15.5, 19.05, 772.0, 0.0
16.0, 19.52, 761.0, 0.0
16.5, 20.06, 721.5, 0.0
17.0, 21.01, 682.0, 0.0
17.5, 22.53, 611.0, 0.0
18.0, 22.38, 540.0, 0.0
18.5, 20.83, 0.0, 0.0
19.0, 20.09, 0.0, 0.0
19.5, 19.68, 0.0, 0.0
20.0, 19.41, 0.0, 0.0
20.5, 19.73, 0.0, 0.0
21.0, 19.44, 0.0, 0.0
21.5, 19.22, 0.0, 0.0
22.0, 17.66, 0.0, 0.0
22.5, 12.312, 0.0, 0.0
23.0, 8.256, 0.0, 0.0
23.5, 11.56, 0.0, 0.0
0.0, 17.53, 0.0, 0.0
0.5, 17.26, 0.0, 0.0
1.0, 9.352, 0.0, 0.0
1.5, 9.976, 0.0, 0.0
2.0, 9.472, 0.0, 0.0
2.5, 8.384, 0.0, 0.0
3.0, 7.712, 0.0, 0.0
3.5, 7.088, 0.0, 0.0
4.0, 6.904, 0.0, 0.0
4.5, 6.232, 0.0, 0.0
5.0, 4.544, 0.0, 0.0
5.5, 6.952, 0.0, 0.0
6.0, 7.256, 17.0, 0.0
6.5, 7.56, 19.5, 0.0
7.0, 7.792, 22.0, 0.0
7.5, 8.728, 155.0, 2.0
8.0, 8.776, 288.0, 6.0
8.5, 9.992, 355.0, 11.0
9.0, 10.888, 422.0, 11.0
9.5, 18.55, 263.5, 11.0
10.0, 18.62, 105.0, 11.0
10.5, 18.39, 396.0, 11.0
11.0, 17.16, 687.0, 11.0
11.5, 17.47, 763.5, 11.0
12.0, 12.328, 840.0, 11.0
12.5, 10.896, 854.0, 11.0
13.0, 12.696, 868.0, 11.0
13.5, 9.84, 784.0, 24.0
14.0, 10.112, 700.0, 35.0
14.5, 9.624, 377.5, 41.0
15.0, 9.68, 55.0, 41.0
15.5, 9.48, 236.5, 45.0
16.0, 9.712, 418.0, 52.0
16.5, 9.736, 578.0, 61.0
17.0, 9.256, 738.0, 72.0
17.5, 9.856, 542.5, 80.0
18.0, 10.12, 347.0, 80.0
18.5, 10.216, 0.0, 80.0
19.0, 9.944, 0.0, 80.0
19.5, 9.712, 0.0, 80.0
20.0, 12.544, 0.0, 80.0
20.5, 18.53, 0.0, 80.0
21.0, 18.89, 0.0, 80.0
21.5, 18.81, 0.0, 80.0
22.0, 19.52, 0.0, 80.0
22.5, 19.04, 0.0, 80.0
23.0, 18.82, 0.0, 80.0
23.5, 19.02, 0.0, 80.0
0.0, 20.24, 0.0, 80.0
0.5, 19.29, 0.0, 80.0
1.0, 18.52, 0.0, 80.0
1.5, 18.87, 0.0, 80.0
2.0, 16.11, 0.0, 80.0
2.5, 10.936, 0.0, 80.0
3.0, 10.288, 0.0, 80.0
3.5, 9.68, 0.0, 80.0
4.0, 8.808, 0.0, 80.0
4.5, 9.024, 0.0, 80.0
5.0, 8.872, 0.0, 80.0
5.5, 9.656, 0.0, 80.0
6.0, 10.552, 179.0, 80.0
6.5, 11.112, 112.0, 80.0
7.0, 11.52, 45.0, 80.0
7.5, 16.5, 164.0, 80.0
8.0, 17.79, 283.0, 80.0
8.5, 18.12, 317.5, 80.0
9.0, 19.43, 352.0, 80.0
9.5, 21.84, 472.5, 80.0
10.0, 20.6, 593.0, 80.0
10.5, 20.95, 698.5, 80.0
11.0, 23.44, 804.0, 80.0
11.5, 23.27, 825.0, 80.0
12.0, 20.74, 846.0, 80.0
12.5, 20.76, 871.5, 80.0
13.0, 20.55, 897.0, 80.0
13.5, 20.2, 914.5, 80.0
