Hour, Price, Sun, Charge
1.0, 14.5, 0.0, 0.0
1.5, 14.22, 0.0, 0.0
2.0, 13.54, 0.0, 0.0
2.5, 13.37, 0.0, 0.0
3.0, 12.93, 0.0, 0.0
3.5, 13.08, 0.0, 0.0
4.0, 12.13, 0.0, 0.0
4.5, 12.4, 0.0, 0.0
5.0, 13.07, 389.0, 0.0
5.5, 8.632, 544.0, 0.0
6.0, 8.76, 699.0, 0.0
6.5, 11.87, 718.0, 0.0
7.0, 12.31, 737.0, 0.0
7.5, 13.29, 732.0, 0.0
8.0, 13.43, 727.0, 0.0
8.5, 13.55, 741.0, 0.0
9.0, 13.56, 755.0, 0.0
9.5, 13.69, 748.0, 0.0
10.0, 14.58, 741.0, 0.0
10.5, 15.98, 698.5, 0.0
11.0, 15.85, 656.0, 0.0
11.5, 15.95, 723.5, 0.0
12.0, 16.11, 791.0, 0.0
12.5, 16.18, 814.5, 0.0
13.0, 16.04, 838.0, 0.0
13.5, 15.97, 827.5, 0.0
14.0, 15.93, 817.0, 0.0
14.5, 16.01, 741.5, 0.0
15.0, 15.99, 666.0, 0.0
15.5, 16.1, 604.0, 0.0
16.0, 16.09, 542.0, 0.0
16.5, 16.2, 548.0, 0.0
17.0, 16.89, 554.0, 0.0
17.5, 16.27, 0.0, 0.0
18.0, 16.16, 0.0, 0.0
18.5, 15.72, 0.0, 0.0
19.0, 15.82, 0.0, 0.0
19.5, 16.13, 0.0, 0.0
20.0, 16.21, 0.0, 0.0
20.5, 16.18, 0.0, 0.0
21.0, 14.85, 0.0, 0.0
21.5, 14.83, 0.0, 0.0
22.0, 13.89, 0.0, 0.0
22.5, 15.27, 0.0, 0.0
23.0, 15.45, 0.0, 0.0
23.5, 15.94, 0.0, 0.0
0.0, 15.42, 0.0, 0.0
0.5, 13.96, 0.0, 0.0
1.0, 13.75, 0.0, 0.0
1.5, 13.63, 0.0, 0.0
2.0, 13.35, 0.0, 0.0
2.5, 8.848, 0.0, 0.0
3.0, 9.016, 0.0, 0.0
3.5, 8.288, 0.0, 0.0
4.0, 8.184, 0.0, 0.0
4.5, 13.01, 0.0, 0.0
5.0, 13.52, 12.0, 0.0
5.5, 13.56, 12.5, 0.0
6.0, 13.65, 13.0, 0.0
6.5, 14.13, 78.0, 0.0
7.0, 14.37, 143.0, 0.0
7.5, 15.63, 249.0, 0.0
8.0, 15.19, 355.0, 0.0
8.5, 16.98, 281.5, 0.0
9.0, 22.8, 208.0, 0.0
9.5, 24.216, 328.5, 0.0
10.0, 24.42, 449.0, 0.0
10.5, 23.94, 440.5, 0.0
11.0, 25.668, 432.0, 0.0
11.5, 26.832, 414.5, 0.0
12.0, 25.068, 397.0, 0.0
12.5, 27.696, 361.5, 0.0
13.0, 28.74, 326.0, 0.0
13.5, 29.724, 169.0, 0.0
14.0, 30.42, 12.0, 0.0
14.5, 28.596, 15.5, 0.0
15.0, 27.516, 19.0, 0.0
15.5, 24.96, 39.0, 0.0
16.0, 23.256, 59.0, 0.0
16.5, 26.22, 200.5, 0.0
17.0, 25.668, 342.0, 0.0
17.5, 24.132, 0.0, 0.0
18.0, 23.856, 0.0, 0.0
18.5, 24.804, 0.0, 0.0
19.0, 23.796, 0.0, 0.0
19.5, 24.792, 0.0, 0.0
20.0, 24.432, 0.0, 0.0
20.5, 24.204, 0.0, 0.0
21.0, 22.704, 0.0, 0.0
21.5, 21.084, 0.0, 0.0
22.0, 15.85, 0.0, 0.0
22.5, 22.632, 0.0, 0.0
23.0, 21.24, 0.0, 0.0
23.5, 23.676, 0.0, 0.0
0.0, 21.876, 0.0, 0.0
0.5, 16.22, 0.0, 0.0
1.0, 14.07, 0.0, 0.0
1.5, 14.46, 0.0, 0.0
2.0, 13.39, 0.0, 0.0
2.5, 13.28, 0.0, 0.0
3.0, 12.46, 0.0, 0.0
3.5, 12.48, 0.0, 0.0
4.0, 13.22, 0.0, 0.0
4.5, 13.47, 0.0, 0.0
5.0, 13.29, 0.0, 0.0
5.5, 13.66, 0.5, 0.0
6.0, 13.82, 1.0, 0.0
6.5, 14.52, 3.5, 0.0
7.0, 15.07, 6.0, 0.0
7.5, 16.27, 4.0, 0.0
8.0, 22.5, 2.0, 0.0
8.5, 23.856, 4.5, 0.0
9.0, 23.856, 7.0, 0.0
9.5, 25.668, 4.5, 0.0
10.0, 26.52, 2.0, 0.0
10.5, 27.276, 1.5, 0.0
11.0, 27.996, 1.0, 0.0
11.5, 26.868, 6.0, 0.0
12.0, 26.82, 11.0, 0.0
12.5, 26.94, 16.0, 0.0
13.0, 25.632, 21.0, 0.0
13.5, 28.584, 23.0, 0.0
14.0, 27.252, 25.0, 0.0
14.5, 28.188, 17.0, 0.0
15.0, 27.456, 9.0, 0.0
15.5, 24.444, 18.5, 0.0
16.0, 23.856, 28.0, 0.0
16.5, 24.444, 32.0, 0.0
17.0, 23.856, 36.0, 0.0
17.5, 23.856, 0.0, 0.0
18.0, 23.616, 0.0, 0.0
18.5, 23.7, 0.0, 0.0
19.0, 21.876, 0.0, 0.0
19.5, 22.548, 0.0, 0.0
20.0, 22.224, 0.0, 0.0
20.5, 21.24, 0.0, 0.0
21.0, 16.62, 0.0, 0.0
21.5, 16.3, 0.0, 0.0
22.0, 15.27, 0.0, 0.0
22.5, 16.9, 0.0, 0.0
23.0, 16.36, 0.0, 0.0
23.5, 21.768, 0.0, 0.0
0.0, 16.56, 0.0, 0.0
0.5, 14.84, 0.0, 0.0
1.0, 13.87, 0.0, 0.0
1.5, 14.35, 0.0, 0.0
2.0, 13.38, 0.0, 0.0
2.5, 12.78, 0.0, 0.0
3.0, 9.104, 0.0, 0.0
3.5, 8.888, 0.0, 0.0
4.0, 9.04, 0.0, 0.0
4.5, 12.83, 0.0, 0.0
5.0, 13.44, 0.0, 0.0
