Hour, Price, Sun, Charge
1.0, 18.08, 0.0, 0.0
1.5, 16.27, 0.0, 0.0
2.0, 15.85, 0.0, 0.0
2.5, 16.12, 0.0, 0.0
3.0, 16.38, 0.0, 0.0
3.5, 15.01, 0.0, 0.0
4.0, 14.53, 0.0, 0.0
4.5, 10.296, 0.0, 0.0
5.0, 10.016, 0.0, 0.0
5.5, 9.584, 0.0, 0.0
6.0, 10.0, 708.0, 0.0
6.5, 10.232, 789.5, 0.0
7.0, 9.76, 871.0, 9.0
7.5, 10.032, 821.5, 9.0
8.0, 10.736, 772.0, 9.0
8.5, 14.69, 863.5, 9.0
9.0, 16.08, 955.0, 9.0
9.5, 18.32, 963.5, 9.0
10.0, 18.97, 972.0, 9.0
10.5, 18.7, 964.5, 9.0
11.0, 17.23, 957.0, 9.0
11.5, 19.02, 964.0, 9.0
12.0, 19.42, 971.0, 9.0
12.5, 19.42, 980.5, 9.0
13.0, 19.51, 990.0, 9.0
13.5, 19.42, 982.0, 9.0
14.0, 19.48, 974.0, 9.0
14.5, 19.45, 943.0, 9.0
15.0, 19.51, 912.0, 9.0
15.5, 19.52, 864.0, 9.0
16.0, 19.52, 816.0, 9.0
16.5, 19.47, 745.5, 9.0
17.0, 19.52, 675.0, 9.0
17.5, 19.52, 0.0, 9.0
18.0, 19.52, 0.0, 9.0
18.5, 19.51, 0.0, 9.0
19.0, 19.27, 0.0, 9.0
19.5, 21.18, 0.0, 9.0
20.0, 26.592, 0.0, 9.0
20.5, 20.91, 0.0, 9.0
21.0, 19.92, 0.0, 9.0
21.5, 20.36, 0.0, 9.0
22.0, 17.29, 0.0, 9.0
22.5, 20.06, 0.0, 9.0
23.0, 18.55, 0.0, 9.0
23.5, 18.27, 0.0, 9.0
0.0, 18.52, 0.0, 9.0
0.5, 17.26, 0.0, 9.0
1.0, 16.85, 0.0, 9.0
1.5, 16.86, 0.0, 9.0
2.0, 11.248, 0.0, 9.0
2.5, 10.808, 0.0, 9.0
3.0, 11.104, 0.0, 9.0
3.5, 10.328, 0.0, 9.0
4.0, 10.016, 0.0, 9.0
