Hour, Price, Sun, Charge
1.0, 19.22, 0.0, 0.0
1.5, 22.5, 0.0, 0.0
2.0, 17.56, 0.0, 0.0
2.5, 17.19, 0.0, 0.0
3.0, 17.02, 0.0, 0.0
3.5, 11.696, 0.0, 0.0
4.0, 8.248, 0.0, 0.0
4.5, 8.752, 0.0, 0.0
5.0, 9.808, 5.0, 0.0
5.5, 10.768, 8.0, 0.0
6.0, 11.64, 11.0, 0.0
6.5, 15.59, 20.5, 0.0
7.0, 12.272, 30.0, 0.0
7.5, 11.648, 31.0, 0.0
8.0, 11.696, 32.0, 0.0
8.5, 15.64, 83.0, 0.0
9.0, 15.57, 134.0, 0.0
9.5, 15.83, 73.0, 0.0
10.0, 16.07, 12.0, 0.0
10.5, 17.59, 74.0, 0.0
11.0, 17.64, 136.0, 0.0
11.5, 17.71, 126.0, 0.0
12.0, 17.64, 116.0, 0.0
12.5, 17.07, 58.5, 0.0
13.0, 12.216, 1.0, 0.0
13.5, 9.44, 222.5, 3.0
14.0, 7.912, 444.0, 10.0
14.5, 8.16, 297.0, 14.0
15.0, 17.24, 150.0, 14.0
15.5, 16.77, 80.5, 14.0
16.0, 17.44, 11.0, 14.0
16.5, 17.99, 30.0, 14.0
17.0, 20.09, 49.0, 14.0
17.5, 18.49, 27.0, 14.0
18.0, 17.77, 5.0, 14.0
18.5, 21.25, 0.0, 14.0
19.0, 23.06, 0.0, 14.0
19.5, 23.06, 0.0, 14.0
20.0, 28.248, 0.0, 14.0
20.5, 28.884, 0.0, 14.0
21.0, 28.452, 0.0, 14.0
21.5, 22.69, 0.0, 14.0
22.0, 21.67, 0.0, 14.0
22.5, 22.49, 0.0, 14.0
23.0, 21.71, 0.0, 14.0
23.5, 22.41, 0.0, 14.0
0.0, 21.32, 0.0, 14.0
0.5, 19.06, 0.0, 14.0
1.0, 17.87, 0.0, 14.0
1.5, 17.98, 0.0, 14.0
2.0, 17.16, 0.0, 14.0
2.5, 17.07, 0.0, 14.0
3.0, 16.72, 0.0, 14.0
3.5, 15.78, 0.0, 14.0
4.0, 15.85, 0.0, 14.0
4.5, 16.05, 0.0, 14.0
5.0, 12.032, 368.0, 14.0
5.5, 8.544, 421.5, 17.0
6.0, 8.456, 475.0, 21.0
6.5, 9.56, 363.0, 25.0
7.0, 11.256, 251.0, 28.0
7.5, 12.168, 504.0, 28.0
8.0, 17.34, 757.0, 28.0
8.5, 20.69, 866.5, 28.0
9.0, 21.44, 976.0, 28.0
9.5, 21.79, 970.5, 28.0
10.0, 22.45, 965.0, 28.0
10.5, 22.62, 936.5, 28.0
11.0, 28.188, 908.0, 28.0
11.5, 28.212, 950.0, 28.0
12.0, 28.704, 992.0, 28.0
12.5, 22.87, 1002.0, 28.0
13.0, 22.32, 1012.0, 28.0
13.5, 22.11, 1010.0, 28.0
14.0, 22.11, 1008.0, 28.0
14.5, 22.54, 996.0, 28.0
15.0, 22.25, 984.0, 28.0
15.5, 22.55, 956.5, 28.0
16.0, 22.15, 929.0, 28.0
16.5, 21.69, 867.0, 28.0
17.0, 22.02, 805.0, 28.0
17.5, 21.98, 643.5, 28.0
18.0, 22.42, 482.0, 28.0
18.5, 21.97, 0.0, 28.0
19.0, 21.19, 0.0, 28.0
19.5, 21.04, 0.0, 28.0
20.0, 21.28, 0.0, 28.0
20.5, 21.85, 0.0, 28.0
21.0, 22.08, 0.0, 28.0
21.5, 21.85, 0.0, 28.0
22.0, 20.88, 0.0, 28.0
22.5, 20.62, 0.0, 28.0
23.0, 17.97, 0.0, 28.0
23.5, 20.12, 0.0, 28.0
0.0, 18.44, 0.0, 28.0
0.5, 17.21, 0.0, 28.0
1.0, 15.72, 0.0, 28.0
1.5, 17.22, 0.0, 28.0
2.0, 16.06, 0.0, 28.0
2.5, 16.23, 0.0, 28.0
3.0, 11.904, 0.0, 28.0
3.5, 9.32, 0.0, 28.0
4.0, 8.248, 0.0, 28.0
4.5, 9.384, 0.0, 28.0
5.0, 9.552, 0.0, 28.0
5.5, 7.936, 14.0, 28.0
6.0, 7.992, 28.0, 28.0
6.5, 8.432, 30.5, 28.0
