Hour, Price, Sun, Charge
1.0, 21.29, 0.0, 0.0
1.5, 21.46, 0.0, 0.0
2.0, 20.72, 0.0, 0.0
2.5, 19.13, 0.0, 0.0
3.0, 17.51, 0.0, 0.0
3.5, 13.056, 0.0, 0.0
4.0, 10.544, 0.0, 0.0
4.5, 11.872, 0.0, 0.0
5.0, 11.112, 68.0, 0.0
5.5, 11.784, 106.5, 0.0
6.0, 12.392, 145.0, 1.0
6.5, 12.12, 83.5, 1.0
7.0, 11.552, 22.0, 1.0
7.5, 13.232, 21.5, 1.0
8.0, 17.96, 21.0, 1.0
8.5, 18.19, 266.0, 4.0
9.0, 18.76, 511.0, 9.0
9.5, 19.05, 290.5, 9.0
10.0, 20.59, 70.0, 9.0
10.5, 23.6, 178.5, 9.0
11.0, 32.196, 287.0, 9.0
11.5, 36.132, 222.0, 9.0
12.0, 35.436, 157.0, 9.0
12.5, 32.076, 108.5, 9.0
13.0, 33.576, 60.0, 9.0
13.5, 34.104, 61.0, 9.0
14.0, 33.912, 62.0, 9.0
14.5, 33.516, 319.0, 9.0
15.0, 32.688, 576.0, 9.0
15.5, 33.516, 385.5, 9.0
16.0, 32.268, 195.0, 9.0
16.5, 36.528, 315.5, 9.0
17.0, 41.076, 436.0, 9.0
17.5, 33.012, 0.0, 9.0
18.0, 34.044, 0.0, 9.0
18.5, 24.43, 0.0, 9.0
19.0, 23.88, 0.0, 9.0
19.5, 22.68, 0.0, 9.0
20.0, 23.86, 0.0, 9.0
20.5, 21.83, 0.0, 9.0
21.0, 19.34, 0.0, 9.0
21.5, 19.47, 0.0, 9.0
22.0, 17.85, 0.0, 9.0
22.5, 20.74, 0.0, 9.0
23.0, 19.81, 0.0, 9.0
23.5, 19.61, 0.0, 9.0
0.0, 18.98, 0.0, 9.0
0.5, 17.7, 0.0, 9.0
1.0, 17.45, 0.0, 9.0
1.5, 17.33, 0.0, 9.0
2.0, 12.704, 0.0, 9.0
2.5, 10.168, 0.0, 9.0
3.0, 10.584, 0.0, 9.0
3.5, 9.736, 0.0, 9.0
4.0, 11.144, 0.0, 9.0
4.5, 12.44, 0.0, 9.0
5.0, 13.496, 0.0, 9.0
5.5, 17.89, 177.5, 10.0
6.0, 17.19, 355.0, 13.0
6.5, 18.64, 325.5, 16.0
7.0, 18.27, 296.0, 19.0
7.5, 18.71, 161.0, 21.0
8.0, 20.86, 26.0, 21.0
8.5, 37.068, 30.5, 21.0
9.0, 35.472, 35.0, 21.0
9.5, 35.364, 125.5, 21.0
10.0, 35.124, 216.0, 21.0
10.5, 40.776, 149.5, 21.0
11.0, 42.912, 83.0, 21.0
11.5, 43.824, 137.5, 21.0
12.0, 43.8, 192.0, 21.0
12.5, 39.288, 296.0, 21.0
13.0, 44.496, 400.0, 21.0
13.5, 44.964, 395.0, 21.0
14.0, 45.792, 390.0, 21.0
14.5, 46.476, 289.5, 21.0
15.0, 47.424, 189.0, 21.0
15.5, 47.208, 306.5, 21.0
16.0, 46.692, 424.0, 21.0
16.5, 46.824, 450.0, 21.0
17.0, 47.652, 476.0, 21.0
17.5, 36.684, 0.0, 21.0
18.0, 35.736, 0.0, 21.0
18.5, 24.54, 0.0, 21.0
19.0, 20.08, 0.0, 21.0
19.5, 20.06, 0.0, 21.0
20.0, 25.2, 0.0, 21.0
20.5, 30.78, 0.0, 21.0
21.0, 21.11, 0.0, 21.0
21.5, 21.0, 0.0, 21.0
22.0, 18.6, 0.0, 21.0
22.5, 20.12, 0.0, 21.0
23.0, 22.16, 0.0, 21.0
23.5, 24.42, 0.0, 21.0
0.0, 22.87, 0.0, 21.0
0.5, 20.66, 0.0, 21.0
1.0, 19.37, 0.0, 21.0
1.5, 19.22, 0.0, 21.0
2.0, 18.04, 0.0, 21.0
2.5, 17.72, 0.0, 21.0
3.0, 17.51, 0.0, 21.0
3.5, 17.66, 0.0, 21.0
4.0, 17.5, 0.0, 21.0
4.5, 17.53, 0.0, 21.0
5.0, 17.71, 0.0, 21.0
5.5, 18.63, 23.5, 21.0
6.0, 13.464, 47.0, 21.0
6.5, 18.42, 34.5, 21.0
7.0, 18.06, 22.0, 21.0
7.5, 18.4, 36.0, 21.0
8.0, 21.38, 50.0, 21.0
8.5, 35.016, 74.5, 21.0
9.0, 35.796, 99.0, 21.0
9.5, 35.964, 100.0, 21.0
10.0, 35.736, 101.0, 21.0
10.5, 35.52, 61.0, 21.0
11.0, 39.228, 21.0, 21.0
11.5, 38.964, 19.0, 21.0
12.0, 36.264, 17.0, 21.0
12.5, 39.924, 11.5, 21.0
13.0, 39.036, 6.0, 21.0
13.5, 45.228, 5.0, 21.0
14.0, 55.884, 4.0, 21.0
14.5, 51.912, 4.5, 21.0
15.0, 45.564, 5.0, 21.0
15.5, 54.06, 11.0, 21.0
16.0, 63.816, 17.0, 21.0
16.5, 66.24, 9.0, 21.0
17.0, 76.308, 1.0, 21.0
17.5, 65.94, 0.0, 21.0
18.0, 50.94, 0.0, 21.0
18.5, 44.424, 0.0, 21.0
19.0, 45.12, 0.0, 21.0
19.5, 44.688, 0.0, 21.0
20.0, 43.116, 0.0, 21.0
20.5, 37.272, 0.0, 21.0
21.0, 31.2, 0.0, 21.0
21.5, 24.58, 0.0, 21.0
22.0, 22.57, 0.0, 21.0
22.5, 34.032, 0.0, 21.0
23.0, 37.404, 0.0, 21.0
23.5, 32.088, 0.0, 21.0
0.0, 25.06, 0.0, 21.0
0.5, 20.72, 0.0, 21.0
1.0, 19.86, 0.0, 21.0
1.5, 19.44, 0.0, 21.0
2.0, 18.53, 0.0, 21.0
2.5, 18.44, 0.0, 21.0
3.0, 18.54, 0.0, 21.0
3.5, 19.12, 0.0, 21.0
4.0, 19.51, 0.0, 21.0
4.5, 19.22, 0.0, 21.0
5.0, 19.38, 0.0, 21.0
5.5, 21.12, 14.0, 21.0
6.0, 25.14, 28.0, 21.0
6.5, 35.256, 18.5, 21.0
