Hour, Price, Sun, Charge
1.0, 20.86, 0.0, 0.0
1.5, 19.66, 0.0, 0.0
2.0, 17.31, 0.0, 0.0
2.5, 13.032, 0.0, 0.0
3.0, 12.208, 0.0, 0.0
3.5, 12.28, 0.0, 0.0
4.0, 11.176, 0.0, 0.0
4.5, 11.24, 0.0, 0.0
5.0, 11.968, 0.0, 0.0
5.5, 9.864, 0.0, 0.0
6.0, 9.696, 512.0, 4.0
6.5, 10.224, 612.0, 10.0
7.0, 10.792, 712.0, 17.0
7.5, 11.504, 784.0, 26.0
8.0, 11.184, 856.0, 37.0
8.5, 11.744, 870.5, 49.0
9.0, 12.216, 885.0, 62.0
9.5, 12.784, 868.0, 62.0
10.0, 17.51, 851.0, 62.0
10.5, 21.29, 833.0, 62.0
11.0, 22.83, 815.0, 62.0
11.5, 24.77, 766.0, 62.0
12.0, 30.912, 717.0, 62.0
12.5, 33.108, 446.0, 62.0
13.0, 35.868, 175.0, 62.0
13.5, 38.532, 144.5, 62.0
14.0, 40.452, 114.0, 62.0
14.5, 40.8, 343.0, 62.0
15.0, 40.8, 572.0, 62.0
15.5, 40.8, 449.0, 62.0
16.0, 40.8, 326.0, 62.0
16.5, 40.8, 517.0, 62.0
17.0, 40.92, 708.0, 62.0
17.5, 40.8, 632.0, 62.0
18.0, 40.8, 556.0, 62.0
18.5, 39.852, 0.0, 62.0
19.0, 34.62, 0.0, 62.0
19.5, 30.252, 0.0, 62.0
20.0, 24.16, 0.0, 62.0
20.5, 24.27, 0.0, 62.0
21.0, 21.18, 0.0, 62.0
21.5, 18.63, 0.0, 62.0
22.0, 13.16, 0.0, 62.0
22.5, 17.33, 0.0, 62.0
23.0, 16.97, 0.0, 62.0
23.5, 18.93, 0.0, 62.0
0.0, 22.18, 0.0, 62.0
0.5, 17.36, 0.0, 62.0
1.0, 16.89, 0.0, 62.0
1.5, 17.14, 0.0, 62.0
2.0, 12.496, 0.0, 62.0
2.5, 9.656, 0.0, 62.0
3.0, 9.416, 0.0, 62.0
3.5, 8.752, 0.0, 62.0
4.0, 8.68, 0.0, 62.0
4.5, 10.936, 0.0, 62.0
5.0, 11.608, 0.0, 62.0
5.5, 11.928, 0.0, 62.0
6.0, 11.736, 587.0, 67.0
6.5, 12.464, 691.5, 73.0
7.0, 17.18, 796.0, 73.0
7.5, 19.3, 848.0, 73.0
8.0, 19.32, 900.0, 73.0
8.5, 23.86, 916.0, 73.0
9.0, 32.928, 932.0, 73.0
9.5, 37.392, 944.5, 73.0
10.0, 40.92, 957.0, 73.0
10.5, 49.476, 930.0, 73.0
11.0, 54.336, 903.0, 73.0
11.5, 49.584, 908.0, 73.0
12.0, 69.228, 913.0, 73.0
12.5, 72.348, 891.5, 73.0
13.0, 88.236, 870.0, 73.0
13.5, 83.1, 880.5, 73.0
