Hour, Price, Sun, Charge
1.0, 29.74, 0.0, 0.0
1.5, 87.588, 0.0, 0.0
2.0, 28.83, 0.0, 0.0
2.5, 26.85, 0.0, 0.0
3.0, 18.504, 0.0, 0.0
3.5, 16.856, 0.0, 0.0
4.0, 13.304, 0.0, 0.0
4.5, 14.704, 0.0, 0.0
5.0, 13.688, 0.0, 0.0
5.5, 14.4, 279.5, 2.0
6.0, 15.2, 559.0, 7.0
6.5, 16.384, 711.0, 15.0
7.0, 17.08, 863.0, 15.0
7.5, 17.024, 897.5, 15.0
8.0, 25.11, 932.0, 15.0
8.5, 31.35, 949.0, 15.0
9.0, 26.14, 966.0, 15.0
9.5, 46.488, 971.0, 15.0
10.0, 98.556, 976.0, 15.0
10.5, 105.264, 974.0, 15.0
11.0, 96.6, 972.0, 15.0
11.5, 77.736, 974.0, 15.0
12.0, 99.576, 976.0, 15.0
12.5, 103.704, 980.5, 15.0
13.0, 92.208, 985.0, 15.0
13.5, 72.588, 981.0, 15.0
14.0, 63.024, 977.0, 15.0
14.5, 46.956, 962.5, 15.0
15.0, 44.712, 948.0, 15.0
15.5, 46.212, 921.0, 15.0
16.0, 73.812, 894.0, 15.0
16.5, 54.636, 835.5, 15.0
17.0, 57.288, 777.0, 15.0
17.5, 33.95, 630.0, 15.0
18.0, 35.15, 483.0, 15.0
18.5, 30.95, 0.0, 15.0
19.0, 30.07, 0.0, 15.0
19.5, 26.91, 0.0, 15.0
20.0, 28.12, 0.0, 15.0
20.5, 25.91, 0.0, 15.0
21.0, 18.32, 0.0, 15.0
21.5, 17.304, 0.0, 15.0
22.0, 15.264, 0.0, 15.0
22.5, 17.168, 0.0, 15.0
23.0, 16.216, 0.0, 15.0
23.5, 16.952, 0.0, 15.0
0.0, 17.0, 0.0, 15.0
0.5, 15.6, 0.0, 15.0
1.0, 15.2, 0.0, 15.0
1.5, 15.728, 0.0, 15.0
2.0, 13.872, 0.0, 15.0
2.5, 10.728, 0.0, 15.0
3.0, 11.168, 0.0, 15.0
3.5, 10.112, 0.0, 15.0
4.0, 11.52, 0.0, 15.0
4.5, 12.216, 0.0, 15.0
5.0, 13.568, 498.0, 19.0
5.5, 15.272, 598.5, 24.0
6.0, 15.04, 699.0, 31.0
6.5, 16.968, 724.5, 32.0
7.0, 16.784, 750.0, 41.0
7.5, 16.392, 828.0, 52.0
8.0, 18.36, 906.0, 52.0
8.5, 35.02, 924.0, 52.0
9.0, 33.96, 942.0, 52.0
9.5, 34.62, 946.5, 52.0
10.0, 34.88, 951.0, 52.0
10.5, 51.144, 949.0, 52.0
11.0, 55.272, 947.0, 52.0
11.5, 55.044, 948.5, 52.0
12.0, 54.624, 950.0, 52.0
12.5, 54.228, 965.0, 52.0
13.0, 53.988, 980.0, 52.0
13.5, 53.904, 981.0, 52.0
14.0, 53.688, 982.0, 52.0
14.5, 53.604, 971.0, 52.0
15.0, 54.06, 960.0, 52.0
15.5, 53.448, 913.0, 52.0
16.0, 52.308, 866.0, 52.0
16.5, 51.552, 830.0, 52.0
17.0, 51.084, 794.0, 52.0
17.5, 33.28, 717.0, 52.0
18.0, 32.21, 640.0, 52.0
18.5, 26.33, 0.0, 52.0
19.0, 16.136, 0.0, 52.0
19.5, 15.416, 0.0, 52.0
20.0, 26.28, 0.0, 52.0
20.5, 28.34, 0.0, 52.0
21.0, 18.664, 0.0, 52.0
21.5, 17.72, 0.0, 52.0
22.0, 15.8, 0.0, 52.0
22.5, 16.512, 0.0, 52.0
23.0, 17.912, 0.0, 52.0
23.5, 26.41, 0.0, 52.0
0.0, 26.34, 0.0, 52.0
0.5, 17.824, 0.0, 52.0
1.0, 16.056, 0.0, 52.0
1.5, 17.248, 0.0, 52.0
2.0, 15.784, 0.0, 52.0
2.5, 15.224, 0.0, 52.0
3.0, 14.88, 0.0, 52.0
3.5, 14.784, 0.0, 52.0
4.0, 14.664, 0.0, 52.0
4.5, 14.688, 0.0, 52.0
5.0, 14.976, 274.0, 54.0
5.5, 15.696, 449.0, 58.0
6.0, 15.552, 624.0, 64.0
6.5, 17.144, 712.5, 64.0
7.0, 17.32, 801.0, 64.0
7.5, 16.976, 841.5, 64.0
8.0, 24.29, 882.0, 64.0
8.5, 33.67, 900.5, 64.0
9.0, 34.29, 919.0, 64.0
9.5, 34.05, 923.5, 64.0
10.0, 33.57, 928.0, 64.0
10.5, 33.9, 928.0, 64.0
11.0, 46.74, 928.0, 64.0
11.5, 47.352, 930.0, 64.0
12.0, 44.232, 932.0, 64.0
12.5, 49.236, 950.5, 64.0
13.0, 48.468, 969.0, 64.0
13.5, 56.388, 968.5, 64.0
14.0, 73.536, 968.0, 64.0
14.5, 74.988, 957.0, 64.0
15.0, 62.16, 946.0, 64.0
15.5, 73.344, 918.5, 64.0
16.0, 85.596, 891.0, 64.0
16.5, 86.472, 819.0, 64.0
17.0, 100.224, 747.0, 64.0
17.5, 86.52, 617.0, 64.0
18.0, 63.948, 487.0, 64.0
18.5, 57.276, 0.0, 64.0
19.0, 57.276, 0.0, 64.0
19.5, 56.58, 0.0, 64.0
20.0, 54.696, 0.0, 64.0
20.5, 48.528, 0.0, 64.0
21.0, 32.6, 0.0, 64.0
21.5, 29.5, 0.0, 64.0
22.0, 26.02, 0.0, 64.0
22.5, 31.51, 0.0, 64.0
23.0, 33.12, 0.0, 64.0
23.5, 30.16, 0.0, 64.0
0.0, 28.35, 0.0, 64.0
0.5, 17.544, 0.0, 64.0
1.0, 16.24, 0.0, 64.0
1.5, 17.176, 0.0, 64.0
2.0, 15.832, 0.0, 64.0
2.5, 15.488, 0.0, 64.0
3.0, 15.368, 0.0, 64.0
3.5, 15.232, 0.0, 64.0
4.0, 16.136, 0.0, 64.0
4.5, 15.832, 0.0, 64.0
5.0, 16.48, 358.0, 66.0
5.5, 18.944, 530.5, 66.0
6.0, 35.65, 703.0, 66.0
6.5, 44.652, 773.5, 66.0
7.0, 45.0, 844.0, 66.0
7.5, 32.03, 877.5, 66.0
8.0, 54.036, 911.0, 66.0
8.5, 58.236, 927.0, 66.0
9.0, 61.056, 943.0, 66.0
9.5, 91.212, 948.0, 66.0
10.0, 98.112, 953.0, 66.0
10.5, 106.404, 952.0, 66.0
11.0, 108.804, 951.0, 66.0
11.5, 84.156, 953.5, 66.0
12.0, 91.344, 956.0, 66.0
12.5, 99.66, 965.5, 66.0
13.0, 118.032, 975.0, 66.0
13.5, 151.572, 973.5, 66.0
14.0, 347.892, 972.0, 63.0
14.5, 354.168, 953.5, 60.0
15.0, 354.732, 935.0, 57.0
15.5, 360.0, 909.0, 53.0
16.0, 345.96, 883.0, 48.0
16.5, 320.892, 820.0, 41.0
17.0, 349.332, 757.0, 32.0
17.5, 341.772, 624.0, 20.0
18.0, 141.036, 491.0, 20.0
18.5, 110.16, 0.0, 20.0
19.0, 82.116, 0.0, 20.0
19.5, 54.264, 0.0, 20.0
20.0, 52.8, 0.0, 20.0
20.5, 43.764, 0.0, 20.0
21.0, 100.212, 0.0, 20.0
21.5, 179.964, 0.0, 20.0
22.0, 57.624, 0.0, 20.0
22.5, 48.384, 0.0, 20.0
23.0, 42.972, 0.0, 20.0
23.5, 48.72, 0.0, 20.0
0.0, 32.9, 0.0, 20.0
0.5, 26.07, 0.0, 20.0
1.0, 17.944, 0.0, 20.0
1.5, 18.576, 0.0, 20.0
2.0, 17.104, 0.0, 20.0
2.5, 16.76, 0.0, 20.0
3.0, 16.928, 0.0, 20.0
3.5, 16.88, 0.0, 20.0
4.0, 16.568, 0.0, 20.0
4.5, 16.44, 0.0, 20.0
5.0, 16.56, 351.0, 22.0
5.5, 16.768, 533.0, 26.0
6.0, 17.208, 715.0, 26.0
6.5, 18.424, 782.0, 26.0
7.0, 25.51, 849.0, 26.0
7.5, 28.24, 884.0, 26.0
8.0, 32.31, 919.0, 26.0
8.5, 53.652, 937.5, 26.0
9.0, 58.008, 956.0, 26.0
9.5, 62.616, 953.0, 26.0
10.0, 77.556, 950.0, 26.0
10.5, 89.244, 941.5, 26.0
11.0, 97.812, 933.0, 26.0
11.5, 103.908, 943.5, 26.0
12.0, 112.416, 954.0, 26.0
12.5, 114.912, 967.0, 26.0
13.0, 181.092, 980.0, 26.0
13.5, 142.824, 981.0, 26.0
14.0, 109.116, 982.0, 26.0
14.5, 100.068, 976.5, 26.0
15.0, 107.544, 971.0, 26.0
15.5, 105.252, 929.5, 26.0
16.0, 120.876, 888.0, 26.0
16.5, 123.084, 829.5, 26.0
17.0, 120.948, 771.0, 26.0
17.5, 114.636, 660.5, 26.0
18.0, 112.224, 550.0, 26.0
18.5, 97.86, 0.0, 26.0
19.0, 63.672, 0.0, 26.0
19.5, 60.876, 0.0, 26.0
20.0, 52.656, 0.0, 26.0
20.5, 64.164, 0.0, 26.0
21.0, 69.768, 0.0, 26.0
21.5, 52.092, 0.0, 26.0
22.0, 44.352, 0.0, 26.0
22.5, 49.536, 0.0, 26.0
23.0, 47.796, 0.0, 26.0
23.5, 47.868, 0.0, 26.0
0.0, 31.62, 0.0, 26.0
0.5, 26.67, 0.0, 26.0
1.0, 18.896, 0.0, 26.0
1.5, 28.13, 0.0, 26.0
2.0, 17.52, 0.0, 26.0
2.5, 16.416, 0.0, 26.0
3.0, 16.016, 0.0, 26.0
3.5, 15.864, 0.0, 26.0
4.0, 15.68, 0.0, 26.0
4.5, 15.568, 0.0, 26.0
5.0, 15.496, 292.0, 28.0
5.5, 15.504, 455.0, 32.0
6.0, 15.504, 618.0, 38.0
6.5, 15.856, 650.5, 45.0
7.0, 16.424, 683.0, 53.0
7.5, 17.032, 357.5, 53.0
8.0, 17.96, 32.0, 53.0
8.5, 27.58, 58.0, 53.0
9.0, 30.98, 84.0, 53.0
9.5, 29.93, 161.5, 53.0
10.0, 43.14, 239.0, 53.0
10.5, 52.212, 501.0, 53.0
