Hour, Price, Sun, Charge
1.0, 29.36, 0.0, 0.0
1.5, 25.12, 0.0, 0.0
2.0, 17.088, 0.0, 0.0
2.5, 15.776, 0.0, 0.0
3.0, 15.776, 0.0, 0.0
3.5, 15.776, 0.0, 0.0
4.0, 15.544, 0.0, 0.0
4.5, 13.136, 0.0, 0.0
5.0, 12.56, 0.0, 0.0
5.5, 11.88, 0.0, 0.0
6.0, 12.448, 11.0, 0.0
6.5, 13.008, 37.0, 0.0
7.0, 12.016, 63.0, 0.0
7.5, 10.848, 46.0, 0.0
8.0, 11.544, 29.0, 0.0
8.5, 13.656, 41.0, 0.0
9.0, 14.92, 53.0, 0.0
9.5, 16.656, 27.0, 0.0
10.0, 17.48, 1.0, 0.0
10.5, 17.144, 8.5, 0.0
11.0, 15.76, 16.0, 0.0
11.5, 17.824, 11.5, 0.0
12.0, 18.368, 7.0, 0.0
12.5, 18.072, 4.5, 0.0
13.0, 18.288, 2.0, 0.0
13.5, 18.264, 137.5, 0.0
14.0, 18.632, 273.0, 0.0
14.5, 18.36, 138.0, 0.0
15.0, 23.49, 3.0, 0.0
15.5, 18.72, 13.0, 0.0
16.0, 18.024, 23.0, 0.0
16.5, 17.528, 41.0, 0.0
17.0, 17.752, 59.0, 0.0
17.5, 17.984, 191.0, 0.0
18.0, 18.224, 323.0, 0.0
18.5, 17.912, 0.0, 0.0
19.0, 16.264, 0.0, 0.0
19.5, 17.032, 0.0, 0.0
20.0, 24.98, 0.0, 0.0
20.5, 24.92, 0.0, 0.0
21.0, 18.688, 0.0, 0.0
21.5, 18.576, 0.0, 0.0
22.0, 15.944, 0.0, 0.0
22.5, 23.72, 0.0, 0.0
23.0, 17.088, 0.0, 0.0
23.5, 16.456, 0.0, 0.0
0.0, 24.25, 0.0, 0.0
0.5, 17.184, 0.0, 0.0
1.0, 17.264, 0.0, 0.0
1.5, 17.128, 0.0, 0.0
2.0, 13.352, 0.0, 0.0
2.5, 13.368, 0.0, 0.0
3.0, 13.224, 0.0, 0.0
3.5, 12.016, 0.0, 0.0
4.0, 11.432, 0.0, 0.0
4.5, 11.12, 0.0, 0.0
5.0, 9.584, 0.0, 0.0
5.5, 10.632, 0.0, 0.0
6.0, 11.352, 384.0, 3.0
6.5, 13.456, 566.5, 8.0
7.0, 14.608, 749.0, 10.0
7.5, 13.608, 803.5, 19.0
8.0, 14.8, 858.0, 19.0
8.5, 16.696, 896.0, 19.0
9.0, 17.248, 934.0, 19.0
9.5, 16.256, 943.5, 19.0
10.0, 16.736, 953.0, 19.0
10.5, 16.456, 949.0, 19.0
11.0, 16.944, 945.0, 19.0
11.5, 17.768, 951.5, 19.0
12.0, 17.688, 958.0, 19.0
12.5, 17.96, 956.0, 19.0
13.0, 18.528, 954.0, 19.0
13.5, 18.376, 934.5, 19.0
14.0, 25.32, 915.0, 19.0
14.5, 26.17, 702.5, 19.0
15.0, 27.3, 490.0, 19.0
15.5, 27.3, 697.5, 19.0
16.0, 27.3, 905.0, 19.0
16.5, 27.44, 874.5, 19.0
17.0, 27.92, 844.0, 19.0
17.5, 29.22, 772.5, 19.0
18.0, 29.26, 701.0, 19.0
18.5, 27.3, 0.0, 19.0
19.0, 27.3, 0.0, 19.0
19.5, 27.3, 0.0, 19.0
20.0, 27.3, 0.0, 19.0
20.5, 27.3, 0.0, 19.0
21.0, 27.3, 0.0, 19.0
21.5, 27.29, 0.0, 19.0
22.0, 24.65, 0.0, 19.0
22.5, 24.15, 0.0, 19.0
23.0, 18.016, 0.0, 19.0
23.5, 18.592, 0.0, 19.0
0.0, 27.3, 0.0, 19.0
0.5, 18.368, 0.0, 19.0
1.0, 23.71, 0.0, 19.0
1.5, 15.968, 0.0, 19.0
2.0, 13.776, 0.0, 19.0
2.5, 12.952, 0.0, 19.0
3.0, 12.344, 0.0, 19.0
3.5, 11.832, 0.0, 19.0
4.0, 12.264, 0.0, 19.0
4.5, 11.056, 0.0, 19.0
5.0, 10.816, 0.0, 19.0
5.5, 11.856, 0.0, 19.0
6.0, 12.848, 238.0, 21.0
6.5, 15.112, 333.5, 21.0
7.0, 16.768, 429.0, 21.0
7.5, 15.296, 255.5, 21.0
8.0, 17.736, 82.0, 21.0
8.5, 27.59, 41.5, 21.0
9.0, 31.53, 1.0, 21.0
9.5, 27.3, 63.0, 21.0
10.0, 29.53, 125.0, 21.0
10.5, 48.204, 62.5, 21.0
11.0, 360.0, 0.0, 0.0
11.5, 51.06, 1.5, 0.0
12.0, 47.316, 3.0, 0.0
12.5, 45.96, 101.0, 0.0
13.0, 50.4, 199.0, 0.0
13.5, 51.744, 99.5, 0.0
14.0, 92.52, 0.0, 0.0
14.5, 80.208, 70.0, 0.0
15.0, 54.864, 140.0, 0.0
15.5, 49.728, 0.0, 0.0
16.0, 50.916, 0.0, 0.0
16.5, 52.044, 0.0, 0.0
17.0, 50.4, 102.0, 0.0
17.5, 50.4, 0.0, 0.0
18.0, 47.82, 0.0, 0.0
18.5, 43.512, 0.0, 0.0
19.0, 27.94, 0.0, 0.0
19.5, 25.63, 0.0, 0.0
20.0, 27.3, 0.0, 0.0
20.5, 26.85, 0.0, 0.0
21.0, 18.592, 0.0, 0.0
21.5, 25.25, 0.0, 0.0
22.0, 18.616, 0.0, 0.0
22.5, 25.3, 0.0, 0.0
23.0, 24.49, 0.0, 0.0
23.5, 26.28, 0.0, 0.0
0.0, 27.09, 0.0, 0.0
0.5, 23.52, 0.0, 0.0
