Hour, Price, Sun, Charge
1.0, 20.27, 0.0, 0.0
1.5, 18.08, 0.0, 0.0
2.0, 17.48, 0.0, 0.0
2.5, 17.29, 0.0, 0.0
3.0, 17.52, 0.0, 0.0
3.5, 16.02, 0.0, 0.0
4.0, 15.5, 0.0, 0.0
4.5, 13.91, 0.0, 0.0
5.0, 13.38, 0.0, 0.0
5.5, 12.81, 0.0, 0.0
6.0, 13.55, 655.0, 0.0
6.5, 14.22, 690.0, 1.0
7.0, 14.16, 725.0, 4.0
7.5, 14.47, 604.5, 7.0
8.0, 15.53, 484.0, 10.0
8.5, 16.98, 543.5, 15.0
9.0, 18.5, 603.0, 21.0
9.5, 20.45, 538.5, 21.0
10.0, 20.99, 474.0, 21.0
10.5, 20.53, 298.5, 21.0
11.0, 18.85, 123.0, 22.0
11.5, 20.61, 198.0, 22.0
12.0, 20.99, 273.0, 22.0
12.5, 21.01, 176.0, 22.0
13.0, 21.16, 79.0, 22.0
13.5, 21.09, 70.5, 22.0
14.0, 21.47, 62.0, 22.0
14.5, 21.48, 95.0, 22.0
15.0, 21.87, 128.0, 22.0
15.5, 21.98, 97.0, 22.0
16.0, 22.0, 66.0, 22.0
16.5, 21.87, 95.5, 22.0
17.0, 22.0, 125.0, 22.0
17.5, 22.0, 104.5, 22.0
18.0, 22.0, 84.0, 22.0
18.5, 21.57, 0.0, 22.0
19.0, 20.28, 0.0, 22.0
19.5, 21.65, 0.0, 22.0
20.0, 23.33, 0.0, 22.0
20.5, 22.67, 0.0, 22.0
21.0, 21.44, 0.0, 22.0
21.5, 21.82, 0.0, 22.0
22.0, 18.71, 0.0, 22.0
22.5, 22.31, 0.0, 22.0
23.0, 20.2, 0.0, 22.0
23.5, 19.76, 0.0, 22.0
0.0, 20.26, 0.0, 22.0
0.5, 18.95, 0.0, 22.0
1.0, 18.65, 0.0, 22.0
1.5, 19.19, 0.0, 22.0
2.0, 15.76, 0.0, 22.0
2.5, 14.98, 0.0, 22.0
3.0, 14.9, 0.0, 22.0
3.5, 13.58, 0.0, 22.0
4.0, 13.04, 0.0, 22.0
4.5, 12.86, 0.0, 22.0
5.0, 11.15, 0.0, 22.0
5.5, 12.21, 0.0, 22.0
6.0, 13.02, 4.0, 22.0
6.5, 15.31, 8.5, 22.0
7.0, 16.32, 13.0, 22.0
7.5, 15.79, 9.5, 22.0
8.0, 18.11, 6.0, 22.0
8.5, 20.4, 98.0, 22.0
9.0, 20.78, 190.0, 22.0
9.5, 20.0, 119.5, 22.0
10.0, 20.41, 49.0, 22.0
10.5, 19.99, 44.5, 22.0
11.0, 20.31, 40.0, 22.0
11.5, 21.07, 59.5, 22.0
12.0, 20.95, 79.0, 22.0
12.5, 21.13, 46.0, 22.0
13.0, 21.52, 13.0, 22.0
13.5, 21.31, 287.5, 22.0
14.0, 21.4, 562.0, 22.0
14.5, 21.77, 282.5, 22.0
15.0, 22.0, 3.0, 22.0
15.5, 22.0, 23.5, 22.0
16.0, 22.0, 44.0, 22.0
16.5, 21.82, 41.0, 22.0
17.0, 21.99, 38.0, 22.0
17.5, 22.0, 20.5, 22.0
18.0, 21.94, 3.0, 22.0
18.5, 21.21, 0.0, 22.0
19.0, 21.07, 0.0, 22.0
19.5, 21.84, 0.0, 22.0
20.0, 22.08, 0.0, 22.0
20.5, 21.83, 0.0, 22.0
21.0, 21.29, 0.0, 22.0
21.5, 21.75, 0.0, 22.0
22.0, 21.11, 0.0, 22.0
22.5, 21.97, 0.0, 22.0
23.0, 20.34, 0.0, 22.0
23.5, 20.82, 0.0, 22.0
0.0, 20.19, 0.0, 22.0
0.5, 17.9, 0.0, 22.0
1.0, 17.34, 0.0, 22.0
1.5, 17.8, 0.0, 22.0
2.0, 16.13, 0.0, 22.0
2.5, 15.0, 0.0, 22.0
3.0, 14.03, 0.0, 22.0
3.5, 14.35, 0.0, 22.0
4.0, 14.3, 0.0, 22.0
4.5, 13.7, 0.0, 22.0
5.0, 13.29, 0.0, 22.0
5.5, 14.39, 0.0, 22.0
6.0, 15.33, 116.0, 22.0
6.5, 17.82, 163.0, 22.0
7.0, 19.49, 210.0, 22.0
7.5, 17.12, 382.5, 24.0
8.0, 19.91, 555.0, 28.0
8.5, 22.06, 583.5, 28.0
9.0, 22.0, 612.0, 28.0
9.5, 22.01, 585.0, 28.0
10.0, 22.0, 558.0, 28.0
10.5, 21.9, 510.0, 28.0
11.0, 22.33, 462.0, 28.0
11.5, 23.36, 641.5, 28.0
12.0, 23.94, 821.0, 28.0
12.5, 23.63, 888.0, 28.0
13.0, 23.82, 955.0, 28.0
13.5, 24.0, 882.0, 28.0
14.0, 25.08, 809.0, 28.0
14.5, 25.0, 824.0, 28.0
15.0, 26.54, 839.0, 28.0
15.5, 27.0, 0.0, 28.0
16.0, 27.0, 0.0, 28.0
16.5, 27.0, 0.0, 28.0
17.0, 27.0, 493.0, 28.0
17.5, 26.9, 0.0, 28.0
18.0, 25.33, 0.0, 28.0
18.5, 22.66, 0.0, 28.0
19.0, 22.0, 0.0, 28.0
19.5, 23.36, 0.0, 28.0
20.0, 24.14, 0.0, 28.0
20.5, 23.36, 0.0, 28.0
21.0, 21.27, 0.0, 28.0
21.5, 23.42, 0.0, 28.0
22.0, 22.04, 0.0, 28.0
22.5, 24.39, 0.0, 28.0
23.0, 23.5, 0.0, 28.0
23.5, 24.52, 0.0, 28.0
0.0, 23.33, 0.0, 28.0
0.5, 20.74, 0.0, 28.0
1.0, 19.43, 0.0, 28.0
1.5, 20.03, 0.0, 28.0
2.0, 17.85, 0.0, 28.0
2.5, 17.75, 0.0, 28.0
3.0, 17.74, 0.0, 28.0
3.5, 16.52, 0.0, 28.0
4.0, 18.88, 0.0, 28.0
4.5, 19.86, 0.0, 28.0
5.0, 20.19, 0.0, 28.0
5.5, 21.12, 0.0, 28.0
6.0, 21.26, 3.0, 28.0
6.5, 20.25, 2.0, 28.0
7.0, 21.65, 1.0, 28.0
7.5, 18.85, 2.5, 28.0
8.0, 20.83, 4.0, 28.0
8.5, 23.46, 3.5, 28.0
9.0, 26.4, 3.0, 28.0
9.5, 26.8, 2.5, 28.0
10.0, 24.61, 2.0, 28.0
10.5, 25.1, 3.0, 28.0
11.0, 26.11, 4.0, 28.0
11.5, 26.44, 2.5, 28.0
12.0, 27.13, 1.0, 28.0
12.5, 28.83, 1.5, 28.0
13.0, 26.93, 2.0, 28.0
13.5, 27.49, 4.0, 28.0
14.0, 27.27, 6.0, 28.0
14.5, 27.17, 69.0, 28.0
15.0, 31.08, 132.0, 28.0
15.5, 31.3, 100.0, 28.0
16.0, 31.96, 68.0, 28.0
16.5, 31.86, 44.5, 28.0
17.0, 30.91, 21.0, 28.0
17.5, 24.33, 12.0, 28.0
18.0, 23.58, 3.0, 28.0
18.5, 22.33, 0.0, 28.0
19.0, 21.99, 0.0, 28.0
19.5, 22.08, 0.0, 28.0
20.0, 21.76, 0.0, 28.0
20.5, 21.74, 0.0, 28.0
21.0, 19.66, 0.0, 28.0
21.5, 19.9, 0.0, 28.0
22.0, 19.49, 0.0, 28.0
22.5, 28.18, 0.0, 28.0
23.0, 24.67, 0.0, 28.0
23.5, 25.53, 0.0, 28.0
0.0, 22.75, 0.0, 28.0
0.5, 21.33, 0.0, 28.0
1.0, 20.23, 0.0, 28.0
1.5, 19.72, 0.0, 28.0
2.0, 18.75, 0.0, 28.0
2.5, 17.81, 0.0, 28.0
3.0, 18.85, 0.0, 28.0
3.5, 18.52, 0.0, 28.0
4.0, 18.73, 0.0, 28.0
4.5, 15.67, 0.0, 28.0
5.0, 18.19, 0.0, 28.0
5.5, 21.2, 0.0, 28.0
6.0, 20.5, 707.0, 28.0
6.5, 20.72, 773.5, 28.0
7.0, 22.32, 840.0, 28.0
7.5, 18.68, 866.0, 33.0
8.0, 20.7, 892.0, 33.0
8.5, 24.05, 922.0, 33.0
9.0, 26.05, 952.0, 33.0
9.5, 28.2, 968.0, 33.0
10.0, 27.43, 984.0, 33.0
10.5, 27.35, 983.5, 33.0
11.0, 28.87, 983.0, 33.0
11.5, 30.5, 984.0, 33.0
12.0, 30.62, 985.0, 33.0
12.5, 30.85, 997.0, 33.0
13.0, 31.81, 1009.0, 33.0
13.5, 36.3, 1007.0, 33.0
14.0, 36.94, 1005.0, 33.0
14.5, 38.45, 991.0, 33.0
15.0, 37.03, 977.0, 33.0
15.5, 41.29, 944.5, 33.0
16.0, 37.58, 912.0, 33.0
16.5, 42.49, 827.0, 33.0
17.0, 35.92, 742.0, 33.0
17.5, 29.17, 438.0, 33.0
18.0, 29.72, 134.0, 33.0
18.5, 26.95, 0.0, 33.0
19.0, 24.5, 0.0, 33.0
19.5, 24.0, 0.0, 33.0
20.0, 26.67, 0.0, 33.0
20.5, 24.83, 0.0, 33.0
21.0, 22.1, 0.0, 33.0
21.5, 22.33, 0.0, 33.0
22.0, 20.85, 0.0, 33.0
22.5, 25.86, 0.0, 33.0
23.0, 24.21, 0.0, 33.0
23.5, 25.97, 0.0, 33.0
0.0, 23.33, 0.0, 33.0
0.5, 21.64, 0.0, 33.0
1.0, 21.69, 0.0, 33.0
1.5, 21.89, 0.0, 33.0
2.0, 19.65, 0.0, 33.0
2.5, 19.99, 0.0, 33.0
3.0, 19.69, 0.0, 33.0
3.5, 19.84, 0.0, 33.0
4.0, 19.77, 0.0, 33.0
4.5, 20.0, 0.0, 33.0
5.0, 20.01, 0.0, 33.0
5.5, 21.8, 0.0, 33.0
6.0, 21.74, 759.0, 33.0
6.5, 23.91, 822.0, 33.0
7.0, 26.3, 885.0, 33.0
7.5, 20.14, 913.0, 33.0
8.0, 22.87, 941.0, 33.0
8.5, 26.67, 924.0, 33.0
9.0, 27.63, 907.0, 33.0
9.5, 29.85, 949.5, 33.0
10.0, 27.96, 992.0, 33.0
10.5, 26.84, 992.0, 33.0
11.0, 27.0, 992.0, 33.0
11.5, 26.56, 992.0, 33.0
12.0, 27.0, 992.0, 33.0
12.5, 27.0, 1002.0, 33.0
13.0, 27.0, 1012.0, 33.0
13.5, 27.0, 1011.5, 33.0
14.0, 27.0, 1011.0, 33.0
14.5, 27.0, 995.0, 33.0
15.0, 27.0, 979.0, 33.0
15.5, 27.0, 947.0, 33.0
16.0, 27.0, 915.0, 33.0
16.5, 27.0, 830.0, 33.0
