Hour, Charge
0.0, 0.189589041096
0.5, 0.189589041096
1.0, 0.189554794521
1.5, 0.189554794521
2.0, 0.189554794521
2.5, 0.189554794521
3.0, 0.189554794521
3.5, 0.189554794521
4.0, 0.189554794521
4.5, 0.189554794521
5.0, 0.189554794521
5.5, 0.189520547945
6.0, 0.189520547945
6.5, 0.189520547945
7.0, 0.189657534247
7.5, 0.190171232877
8.0, 0.190410958904
8.5, 0.189794520548
9.0, 0.189897260274
9.5, 0.190171232877
10.0, 0.191164383562
10.5, 0.19154109589
11.0, 0.191746575342
11.5, 0.191712328767
12.0, 0.191883561644
12.5, 0.191917808219
13.0, 0.191780821918
13.5, 0.191746575342
14.0, 0.191815068493
14.5, 0.192089041096
15.0, 0.19198630137
15.5, 0.192020547945
16.0, 0.191369863014
16.5, 0.190616438356
17.0, 0.19
17.5, 0.19
18.0, 0.19
18.5, 0.19
19.0, 0.189965753425
19.5, 0.189965753425
20.0, 0.189931506849
20.5, 0.189897260274
21.0, 0.189897260274
21.5, 0.189897260274
22.0, 0.189897260274
22.5, 0.189897260274
23.0, 0.189897260274
23.5, 0.189897260274
