Hour, Charge
0.0, 0.447157534247
0.5, 0.447089041096
1.0, 0.447020547945
1.5, 0.447020547945
2.0, 0.447020547945
2.5, 0.447020547945
3.0, 0.447020547945
3.5, 0.447020547945
4.0, 0.447020547945
4.5, 0.447020547945
5.0, 0.44698630137
5.5, 0.44698630137
6.0, 0.446952054795
6.5, 0.446952054795
7.0, 0.447328767123
7.5, 0.449143835616
8.0, 0.452842465753
8.5, 0.456780821918
9.0, 0.460616438356
9.5, 0.463116438356
10.0, 0.465650684932
10.5, 0.467465753425
11.0, 0.468219178082
11.5, 0.467842465753
12.0, 0.467808219178
12.5, 0.468150684932
13.0, 0.469417808219
13.5, 0.469726027397
14.0, 0.470034246575
14.5, 0.469315068493
15.0, 0.468356164384
15.5, 0.465376712329
16.0, 0.460342465753
16.5, 0.457945205479
17.0, 0.454828767123
17.5, 0.452363013699
18.0, 0.450239726027
18.5, 0.449075342466
19.0, 0.448732876712
19.5, 0.447568493151
20.0, 0.447431506849
20.5, 0.447328767123
21.0, 0.447226027397
21.5, 0.447157534247
22.0, 0.447157534247
22.5, 0.447157534247
23.0, 0.447157534247
23.5, 0.447157534247
