Hour, Charge
0.0, 0.294931506849
0.5, 0.294931506849
1.0, 0.294931506849
1.5, 0.294931506849
2.0, 0.294931506849
2.5, 0.294931506849
3.0, 0.294931506849
3.5, 0.294931506849
4.0, 0.294931506849
4.5, 0.294931506849
5.0, 0.294897260274
5.5, 0.294863013699
6.0, 0.294965753425
6.5, 0.295924657534
7.0, 0.298801369863
7.5, 0.302945205479
8.0, 0.307636986301
8.5, 0.311267123288
9.0, 0.313356164384
9.5, 0.31448630137
10.0, 0.315650684932
10.5, 0.316575342466
11.0, 0.317397260274
11.5, 0.318732876712
12.0, 0.319623287671
12.5, 0.319965753425
13.0, 0.321780821918
13.5, 0.323082191781
14.0, 0.325856164384
14.5, 0.328732876712
15.0, 0.33
15.5, 0.327260273973
16.0, 0.325034246575
16.5, 0.323493150685
17.0, 0.323493150685
17.5, 0.323493150685
18.0, 0.31345890411
18.5, 0.299931506849
19.0, 0.295034246575
19.5, 0.295
20.0, 0.294965753425
20.5, 0.294931506849
21.0, 0.294931506849
21.5, 0.294931506849
22.0, 0.294931506849
22.5, 0.294931506849
23.0, 0.294931506849
23.5, 0.294931506849
