Hour, Charge
0.0, 0.416404109589
0.5, 0.416369863014
1.0, 0.416369863014
1.5, 0.416335616438
2.0, 0.416335616438
2.5, 0.416335616438
3.0, 0.416335616438
3.5, 0.416335616438
4.0, 0.416335616438
4.5, 0.416335616438
5.0, 0.416301369863
5.5, 0.416301369863
6.0, 0.416267123288
6.5, 0.41654109589
7.0, 0.418184931507
7.5, 0.421301369863
8.0, 0.424623287671
8.5, 0.426849315068
9.0, 0.429417808219
9.5, 0.430273972603
10.0, 0.430924657534
10.5, 0.431815068493
11.0, 0.432945205479
11.5, 0.434280821918
12.0, 0.43595890411
12.5, 0.439726027397
13.0, 0.442671232877
13.5, 0.444623287671
14.0, 0.446335616438
14.5, 0.448356164384
15.0, 0.448356164384
15.5, 0.444315068493
16.0, 0.441506849315
16.5, 0.439589041096
17.0, 0.438630136986
17.5, 0.438082191781
18.0, 0.428116438356
18.5, 0.420890410959
19.0, 0.418253424658
19.5, 0.41801369863
20.0, 0.417773972603
20.5, 0.417191780822
21.0, 0.417089041096
21.5, 0.41698630137
22.0, 0.416952054795
22.5, 0.416609589041
23.0, 0.41654109589
23.5, 0.416438356164
