Hour, Charge
0.0, 0.292465753425
0.5, 0.292397260274
1.0, 0.292397260274
1.5, 0.292397260274
2.0, 0.292397260274
2.5, 0.292397260274
3.0, 0.292397260274
3.5, 0.292397260274
4.0, 0.292397260274
4.5, 0.292397260274
5.0, 0.292397260274
5.5, 0.292363013699
6.0, 0.292910958904
6.5, 0.294863013699
7.0, 0.29801369863
7.5, 0.301678082192
8.0, 0.304554794521
8.5, 0.306849315068
9.0, 0.308390410959
9.5, 0.310068493151
10.0, 0.310856164384
10.5, 0.31198630137
11.0, 0.311917808219
11.5, 0.312534246575
12.0, 0.312568493151
12.5, 0.31397260274
13.0, 0.314554794521
13.5, 0.314623287671
14.0, 0.314828767123
14.5, 0.313219178082
15.0, 0.311130136986
15.5, 0.308424657534
16.0, 0.302294520548
16.5, 0.298150684932
17.0, 0.296164383562
17.5, 0.296164383562
18.0, 0.294726027397
18.5, 0.293287671233
19.0, 0.292568493151
19.5, 0.292534246575
20.0, 0.2925
20.5, 0.292465753425
21.0, 0.292465753425
21.5, 0.292465753425
22.0, 0.292465753425
22.5, 0.292465753425
23.0, 0.292465753425
23.5, 0.292465753425
