Hour, Charge
0.0, 0.234589041096
0.5, 0.234554794521
1.0, 0.234554794521
1.5, 0.234554794521
2.0, 0.234554794521
2.5, 0.234554794521
3.0, 0.234554794521
3.5, 0.234554794521
4.0, 0.234554794521
4.5, 0.234554794521
5.0, 0.234554794521
5.5, 0.234520547945
6.0, 0.234760273973
6.5, 0.236130136986
7.0, 0.239006849315
7.5, 0.243869863014
8.0, 0.247945205479
8.5, 0.25154109589
9.0, 0.255342465753
9.5, 0.258287671233
10.0, 0.259931506849
10.5, 0.26095890411
11.0, 0.262054794521
11.5, 0.262431506849
12.0, 0.26397260274
12.5, 0.266198630137
13.0, 0.269349315068
13.5, 0.271164383562
14.0, 0.274109589041
14.5, 0.275410958904
15.0, 0.275787671233
15.5, 0.271335616438
16.0, 0.26602739726
16.5, 0.260239726027
17.0, 0.258390410959
17.5, 0.258082191781
18.0, 0.253321917808
18.5, 0.244691780822
19.0, 0.236780821918
19.5, 0.234623287671
20.0, 0.234589041096
20.5, 0.234589041096
21.0, 0.234589041096
21.5, 0.234589041096
22.0, 0.234589041096
22.5, 0.234589041096
23.0, 0.234589041096
23.5, 0.234589041096
