Hour, Charge
0.0, 0.44698630137
0.5, 0.446198630137
1.0, 0.446198630137
1.5, 0.446198630137
2.0, 0.446198630137
2.5, 0.446198630137
3.0, 0.446198630137
3.5, 0.446198630137
4.0, 0.446198630137
4.5, 0.446198630137
5.0, 0.446164383562
5.5, 0.446164383562
6.0, 0.446130136986
6.5, 0.446130136986
7.0, 0.446301369863
7.5, 0.445445205479
8.0, 0.446849315068
8.5, 0.447123287671
9.0, 0.448184931507
9.5, 0.447568493151
10.0, 0.447534246575
10.5, 0.447397260274
11.0, 0.447568493151
11.5, 0.448664383562
12.0, 0.449143835616
12.5, 0.449349315068
13.0, 0.451095890411
13.5, 0.451815068493
14.0, 0.453321917808
14.5, 0.454931506849
15.0, 0.455993150685
15.5, 0.456301369863
16.0, 0.455102739726
16.5, 0.454760273973
17.0, 0.45397260274
17.5, 0.453698630137
18.0, 0.453287671233
18.5, 0.45301369863
19.0, 0.452020547945
19.5, 0.451267123288
20.0, 0.451198630137
20.5, 0.451164383562
21.0, 0.451164383562
21.5, 0.450445205479
22.0, 0.449726027397
22.5, 0.449143835616
23.0, 0.449143835616
23.5, 0.449143835616
