2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.698068330000000060e+03, 3.420000000000000284e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+01, 1.613838330000000042e+03, 3.990999999999999659e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 0.000000000000000000e+00, 1.518795000000000073e+03, 3.019999999999999929e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.000000000000000000e+01, 1.406339999999999918e+03, 2.580999999999999872e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00, 0.000000000000000000e+00, 1.339636670000000095e+03, 2.269999999999999929e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00, 3.000000000000000000e+01, 1.285193330000000060e+03, 1.769000000000000128e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.247038330000000087e+03, 1.721999999999999886e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.000000000000000000e+01, 1.219868330000000014e+03, 1.655000000000000071e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 5.000000000000000000e+00, 0.000000000000000000e+00, 1.209888329999999996e+03, 1.568999999999999950e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.205647287464008510e-02
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 5.000000000000000000e+00, 3.000000000000000000e+01, 1.210378330000000005e+03, 1.667999999999999972e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.381124246174494918e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 6.000000000000000000e+00, 0.000000000000000000e+00, 1.268066669999999931e+03, 1.953999999999999915e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.415339968443974694e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 6.000000000000000000e+00, 3.000000000000000000e+01, 1.296846669999999904e+03, 2.455000000000000071e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.408135031959466099e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 7.000000000000000000e+00, 0.000000000000000000e+00, 1.440250000000000000e+03, 3.239999999999999858e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 6.586606231085861962e-02, 4.345873490861821287e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 7.000000000000000000e+00, 3.000000000000000000e+01, 1.554828330000000051e+03, 4.063000000000000256e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 1.861103834465654416e-01, 5.216617537751345735e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 8.000000000000000000e+00, 0.000000000000000000e+00, 1.691908329999999978e+03, 7.045000000000000284e+01, -9.990000000000000000e+02, 3.497752737337170292e-02, 3.031703043219554639e-01, 6.010407676481841488e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 8.000000000000000000e+00, 3.000000000000000000e+01, 1.782966670000000022e+03, 1.398300000000000125e+02, -4.720000000000000000e+02, 1.266853363299303981e-01, 4.150428972357084745e-01, 6.719544792898660690e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 1.791651669999999967e+03, 5.027000000000000313e+01, 5.500000000000000000e+01, 2.125716335684390279e-01, 5.198139399326794363e-01, 7.338851827333747746e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 9.000000000000000000e+00, 3.000000000000000000e+01, 1.799531670000000076e+03, 3.546000000000000085e+01, 5.400000000000000000e+01, 2.911669679742824313e-01, 6.156908772507461158e-01, 7.865884882217348828e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, 1.785269999999999982e+03, 3.110000000000000142e+01, 5.300000000000000000e+01, 3.611265062912660806e-01, 7.010331729572916171e-01, 8.301037270699568316e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+01, 3.000000000000000000e+01, 1.754988329999999905e+03, 3.003999999999999915e+01, 6.250000000000000000e+01, 4.212532214223383420e-01, 7.743805967114231192e-01, 8.647461708021855209e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.100000000000000000e+01, 0.000000000000000000e+00, 1.744768330000000105e+03, 2.980000000000000071e+01, 7.200000000000000000e+01, 4.705183286013316923e-01, 8.344781537569594398e-01, 8.910694896520340302e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.100000000000000000e+01, 3.000000000000000000e+01, 1.738923330000000078e+03, 3.117000000000000171e+01, 1.080000000000000000e+02, 5.080788881855446970e-01, 8.802975582306600266e-01, 9.097871222951008363e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.200000000000000000e+01, 0.000000000000000000e+00, 1.734460000000000036e+03, 3.089999999999999858e+01, 1.440000000000000000e+02, 5.332922285867378598e-01, 9.110548274184420148e-01, 9.216477196142276451e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.200000000000000000e+01, 3.000000000000000000e+01, 1.730648329999999987e+03, 3.100000000000000000e+01, 1.180000000000000000e+02, 5.457269427495247127e-01, 9.262236961479444197e-01, 9.272776759932279678e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.300000000000000000e+01, 0.000000000000000000e+00, 1.710381669999999986e+03, 3.092999999999999972e+01, 9.200000000000000000e+01, 5.451702687022548233e-01, 9.255446201806475370e-01, 9.270288216200660569e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.300000000000000000e+01, 3.000000000000000000e+01, 1.715318330000000060e+03, 3.098000000000000043e+01, 1.710000000000000000e+02, 5.316317318569870887e-01, 9.090292193835797230e-01, 9.208847488421412208e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.400000000000000000e+01, 0.000000000000000000e+00, 1.734359999999999900e+03, 3.098000000000000043e+01, 2.500000000000000000e+02, 5.053429801433990676e-01, 8.769600766123453184e-01, 9.084653093734427198e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.400000000000000000e+01, 3.000000000000000000e+01, 1.714616670000000113e+03, 3.096999999999999886e+01, 3.995000000000000000e+02, 4.667538213919286139e-01, 8.298859037910057967e-01, 8.891272815426964904e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.500000000000000000e+01, 0.000000000000000000e+00, 1.706886670000000095e+03, 3.100000000000000000e+01, 5.490000000000000000e+02, 4.165245268077502061e-01, 7.686121530679613789e-01, 8.621191485086014961e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.500000000000000000e+01, 3.000000000000000000e+01, 1.711355000000000018e+03, 3.235000000000000142e+01, 4.525000000000000000e+02, 3.555145335473899326e-01, 6.941872353063756051e-01, 8.267368884143626584e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000000e+01, 0.000000000000000000e+00, 1.671480000000000018e+03, 2.728000000000000114e+01, 3.560000000000000000e+02, 2.847677395106987253e-01, 6.078845814836353334e-01, 7.824447839986781172e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000000e+01, 3.000000000000000000e+01, 1.693391669999999976e+03, 2.666000000000000014e+01, -3.215000000000000000e+02, 2.054946419583610628e-01, 5.111808539342632685e-01, 7.289501853720878888e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.700000000000000000e+01, 0.000000000000000000e+00, 1.728066669999999931e+03, 3.368999999999999773e+01, -9.990000000000000000e+02, 1.190515800237470223e-01, 4.057306246892237733e-01, 6.662379757232991251e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.700000000000000000e+01, 3.000000000000000000e+01, 1.796863329999999905e+03, 4.621000000000000085e+01, -9.990000000000000000e+02, 2.691770627189068663e-02, 2.933382835234781272e-01, 5.945766352639632046e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000000e+01, 0.000000000000000000e+00, 1.944063329999999951e+03, 5.493999999999999773e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 1.759268429979093662e-01, 5.145062958799380137e-01
2.005000000000000000e+03, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000000e+01, 3.000000000000000000e+01, 2.061335000000000036e+03, 5.817999999999999972e+01, -9.990000000000000000e+02, 0.000000000000000000e+00, 5.550524541251028454e-02, 4.268172620113512838e-01
