Hour, Charge
0.0, 0.0170890410959
0.5, 0.0170205479452
1.0, 0.0168835616438
1.5, 0.0166780821918
2.0, 0.0166438356164
2.5, 0.0165753424658
3.0, 0.0164383561644
3.5, 0.0162328767123
4.0, 0.0161643835616
4.5, 0.0161301369863
5.0, 0.0159589041096
5.5, 0.0158219178082
6.0, 0.0165753424658
6.5, 0.0186643835616
7.0, 0.0210616438356
7.5, 0.023801369863
8.0, 0.0265410958904
8.5, 0.028801369863
9.0, 0.0314383561644
9.5, 0.0332876712329
10.0, 0.0335616438356
10.5, 0.0339726027397
11.0, 0.0342123287671
11.5, 0.0344178082192
12.0, 0.036404109589
12.5, 0.0367123287671
13.0, 0.036301369863
13.5, 0.035102739726
14.0, 0.0343835616438
14.5, 0.0330136986301
15.0, 0.0325
15.5, 0.0319520547945
16.0, 0.0307534246575
16.5, 0.028698630137
17.0, 0.0283219178082
17.5, 0.0268835616438
18.0, 0.0258904109589
18.5, 0.0214726027397
19.0, 0.0205821917808
19.5, 0.0203767123288
20.0, 0.0195890410959
20.5, 0.0194863013699
21.0, 0.0193150684932
21.5, 0.0183904109589
22.0, 0.0183219178082
22.5, 0.0182191780822
23.0, 0.0180479452055
23.5, 0.0178424657534
