Hour, Charge
0.0, 0.42845890411
0.5, 0.42845890411
1.0, 0.427808219178
1.5, 0.427808219178
2.0, 0.427808219178
2.5, 0.427808219178
3.0, 0.427808219178
3.5, 0.427773972603
4.0, 0.427773972603
4.5, 0.427773972603
5.0, 0.429520547945
5.5, 0.432054794521
6.0, 0.439383561644
6.5, 0.445856164384
7.0, 0.449897260274
7.5, 0.456095890411
8.0, 0.461849315068
8.5, 0.462739726027
9.0, 0.465753424658
9.5, 0.467773972603
10.0, 0.468904109589
10.5, 0.469143835616
11.0, 0.469452054795
11.5, 0.469691780822
12.0, 0.470376712329
12.5, 0.470308219178
13.0, 0.472123287671
13.5, 0.471712328767
14.0, 0.472431506849
14.5, 0.471883561644
15.0, 0.472191780822
15.5, 0.466712328767
16.0, 0.462397260274
16.5, 0.457876712329
17.0, 0.455
17.5, 0.453047945205
18.0, 0.445376712329
18.5, 0.435616438356
19.0, 0.429828767123
19.5, 0.429828767123
20.0, 0.429178082192
20.5, 0.428493150685
21.0, 0.428493150685
21.5, 0.428493150685
22.0, 0.428493150685
22.5, 0.428493150685
23.0, 0.42845890411
23.5, 0.42845890411
