Hour, Charge
0.0, 0.312397260274
0.5, 0.312397260274
1.0, 0.312397260274
1.5, 0.312397260274
2.0, 0.312397260274
2.5, 0.312397260274
3.0, 0.312397260274
3.5, 0.312397260274
4.0, 0.312397260274
4.5, 0.312397260274
5.0, 0.313664383562
5.5, 0.315719178082
6.0, 0.322465753425
6.5, 0.328904109589
7.0, 0.337089041096
7.5, 0.348116438356
8.0, 0.35897260274
8.5, 0.367431506849
9.0, 0.373595890411
9.5, 0.377705479452
10.0, 0.382363013699
10.5, 0.385102739726
11.0, 0.389965753425
11.5, 0.393424657534
12.0, 0.39852739726
12.5, 0.404349315068
13.0, 0.41095890411
13.5, 0.415445205479
14.0, 0.421712328767
14.5, 0.425787671233
15.0, 0.429760273973
15.5, 0.423767123288
16.0, 0.418150684932
16.5, 0.411232876712
17.0, 0.406095890411
17.5, 0.402602739726
18.0, 0.371061643836
18.5, 0.341643835616
19.0, 0.325445205479
19.5, 0.320787671233
20.0, 0.317568493151
20.5, 0.315445205479
21.0, 0.315445205479
21.5, 0.315445205479
22.0, 0.315445205479
22.5, 0.314520547945
23.0, 0.31448630137
23.5, 0.312397260274
