Hour, Charge
0.0, 0.424863013699
0.5, 0.42345890411
1.0, 0.422054794521
1.5, 0.421335616438
2.0, 0.421335616438
2.5, 0.421335616438
3.0, 0.421335616438
3.5, 0.421335616438
4.0, 0.421335616438
4.5, 0.421335616438
5.0, 0.421335616438
5.5, 0.421335616438
6.0, 0.424623287671
6.5, 0.428321917808
7.0, 0.434623287671
7.5, 0.443184931507
8.0, 0.450650684932
8.5, 0.454726027397
9.0, 0.461232876712
9.5, 0.461952054795
10.0, 0.460890410959
10.5, 0.462431506849
11.0, 0.464417808219
11.5, 0.466232876712
12.0, 0.466952054795
12.5, 0.468664383562
13.0, 0.473321917808
13.5, 0.476267123288
14.0, 0.477671232877
14.5, 0.482054794521
15.0, 0.487705479452
15.5, 0.493938356164
16.0, 0.49845890411
16.5, 0.498321917808
17.0, 0.495445205479
17.5, 0.492945205479
18.0, 0.482328767123
18.5, 0.462020547945
19.0, 0.438150684932
19.5, 0.430136986301
20.0, 0.429520547945
20.5, 0.428835616438
21.0, 0.427431506849
21.5, 0.42698630137
22.0, 0.42698630137
22.5, 0.42698630137
23.0, 0.42698630137
23.5, 0.42698630137
