Hour, Charge
0.0, 0.393047945205
0.5, 0.393047945205
1.0, 0.393047945205
1.5, 0.393047945205
2.0, 0.393047945205
2.5, 0.393047945205
3.0, 0.393047945205
3.5, 0.39301369863
4.0, 0.39301369863
4.5, 0.39301369863
5.0, 0.395924657534
5.5, 0.399931506849
6.0, 0.406232876712
6.5, 0.412054794521
7.0, 0.419863013699
7.5, 0.427191780822
8.0, 0.429280821918
8.5, 0.430993150685
9.0, 0.431267123288
9.5, 0.431301369863
10.0, 0.431506849315
10.5, 0.430993150685
11.0, 0.430993150685
11.5, 0.43154109589
12.0, 0.432602739726
12.5, 0.433561643836
13.0, 0.43301369863
13.5, 0.43301369863
14.0, 0.432945205479
14.5, 0.432226027397
15.0, 0.431506849315
15.5, 0.429178082192
16.0, 0.424794520548
16.5, 0.420342465753
17.0, 0.418082191781
17.5, 0.415924657534
18.0, 0.410582191781
18.5, 0.402089041096
19.0, 0.393664383562
19.5, 0.393082191781
20.0, 0.393047945205
20.5, 0.393047945205
21.0, 0.393047945205
21.5, 0.393047945205
22.0, 0.393047945205
22.5, 0.393047945205
23.0, 0.393047945205
23.5, 0.393047945205
