Hour, Charge
0.0, 0.00945205479452
0.5, 0.00945205479452
1.0, 0.00945205479452
1.5, 0.00941780821918
2.0, 0.00931506849315
2.5, 0.00931506849315
3.0, 0.00931506849315
3.5, 0.00924657534247
4.0, 0.00917808219178
4.5, 0.00917808219178
5.0, 0.00917808219178
5.5, 0.0091095890411
6.0, 0.0113698630137
6.5, 0.0151369863014
7.0, 0.0196232876712
7.5, 0.0247260273973
8.0, 0.0293150684932
8.5, 0.0338356164384
9.0, 0.0379452054795
9.5, 0.0410273972603
10.0, 0.0426369863014
10.5, 0.0428424657534
11.0, 0.0426712328767
11.5, 0.0422602739726
12.0, 0.0422260273973
12.5, 0.0410273972603
13.0, 0.0397945205479
13.5, 0.0376712328767
14.0, 0.0365410958904
14.5, 0.035102739726
15.0, 0.0327739726027
15.5, 0.0294520547945
16.0, 0.0247945205479
16.5, 0.0208904109589
17.0, 0.0181164383562
17.5, 0.0166438356164
18.0, 0.0146917808219
18.5, 0.012602739726
19.0, 0.011198630137
19.5, 0.00982876712329
20.0, 0.0097602739726
20.5, 0.00972602739726
21.0, 0.00972602739726
21.5, 0.00969178082192
22.0, 0.00962328767123
22.5, 0.00958904109589
23.0, 0.00958904109589
23.5, 0.00955479452055
