Hour, Charge
0.0, 0.013595890411
0.5, 0.0127739726027
1.0, 0.0127054794521
1.5, 0.0127054794521
2.0, 0.012602739726
2.5, 0.0125
3.0, 0.0124315068493
3.5, 0.0124315068493
4.0, 0.0123287671233
4.5, 0.0122260273973
5.0, 0.0121575342466
5.5, 0.0121575342466
6.0, 0.0123287671233
6.5, 0.0127054794521
7.0, 0.0131849315068
7.5, 0.0131506849315
8.0, 0.015102739726
8.5, 0.0167123287671
9.0, 0.0184246575342
9.5, 0.0196917808219
10.0, 0.02
10.5, 0.0198287671233
11.0, 0.0197260273973
11.5, 0.0202054794521
12.0, 0.0207534246575
12.5, 0.0211301369863
13.0, 0.0218150684932
13.5, 0.0219178082192
14.0, 0.0226712328767
14.5, 0.0231164383562
15.0, 0.0233904109589
15.5, 0.0235273972603
16.0, 0.0232534246575
16.5, 0.022602739726
17.0, 0.0218150684932
17.5, 0.0210273972603
18.0, 0.0204109589041
18.5, 0.0191438356164
19.0, 0.0178424657534
19.5, 0.0169520547945
20.0, 0.0168150684932
20.5, 0.0167465753425
21.0, 0.0166438356164
21.5, 0.0159589041096
22.0, 0.0151369863014
22.5, 0.0150342465753
23.0, 0.0149657534247
23.5, 0.0149657534247
