Hour, Charge
0.0, 0.129623287671
0.5, 0.129623287671
1.0, 0.129589041096
1.5, 0.129589041096
2.0, 0.129589041096
2.5, 0.129589041096
3.0, 0.129589041096
3.5, 0.129589041096
4.0, 0.129589041096
4.5, 0.129589041096
5.0, 0.130136986301
5.5, 0.130890410959
6.0, 0.132773972603
6.5, 0.134280821918
7.0, 0.136267123288
7.5, 0.136952054795
8.0, 0.137636986301
8.5, 0.138047945205
9.0, 0.137876712329
9.5, 0.13801369863
10.0, 0.13801369863
10.5, 0.13801369863
11.0, 0.138321917808
11.5, 0.13852739726
12.0, 0.138801369863
12.5, 0.137979452055
13.0, 0.136712328767
13.5, 0.136130136986
14.0, 0.134794520548
14.5, 0.134554794521
15.0, 0.133253424658
15.5, 0.131815068493
16.0, 0.132260273973
16.5, 0.130856164384
17.0, 0.130205479452
17.5, 0.130205479452
18.0, 0.130205479452
18.5, 0.130205479452
19.0, 0.130205479452
19.5, 0.130171232877
20.0, 0.130171232877
20.5, 0.130136986301
21.0, 0.130136986301
21.5, 0.130136986301
22.0, 0.130136986301
22.5, 0.130136986301
23.0, 0.130136986301
23.5, 0.130136986301
