Hour, Charge
0.0, 0.435308219178
0.5, 0.435308219178
1.0, 0.435308219178
1.5, 0.434589041096
2.0, 0.434589041096
2.5, 0.434589041096
3.0, 0.434589041096
3.5, 0.434589041096
4.0, 0.434589041096
4.5, 0.434589041096
5.0, 0.434863013699
5.5, 0.435376712329
6.0, 0.437979452055
6.5, 0.439863013699
7.0, 0.443493150685
7.5, 0.448321917808
8.0, 0.453184931507
8.5, 0.455171232877
9.0, 0.455821917808
9.5, 0.456164383562
10.0, 0.456369863014
10.5, 0.456883561644
11.0, 0.456849315068
11.5, 0.458287671233
12.0, 0.459657534247
12.5, 0.460616438356
13.0, 0.461917808219
13.5, 0.462979452055
14.0, 0.464109589041
14.5, 0.466130136986
15.0, 0.466917808219
15.5, 0.465034246575
16.0, 0.462123287671
16.5, 0.460102739726
17.0, 0.458698630137
17.5, 0.458698630137
18.0, 0.44948630137
18.5, 0.438287671233
19.0, 0.435410958904
19.5, 0.435376712329
20.0, 0.435376712329
20.5, 0.435308219178
21.0, 0.435308219178
21.5, 0.435308219178
22.0, 0.435308219178
22.5, 0.435308219178
23.0, 0.435308219178
23.5, 0.435308219178
