Hour, Charge
0.0, 0.0266095890411
0.5, 0.0265068493151
1.0, 0.0262671232877
1.5, 0.0253767123288
2.0, 0.0253082191781
2.5, 0.0251712328767
3.0, 0.0249657534247
3.5, 0.0247945205479
4.0, 0.0247260273973
4.5, 0.0245890410959
5.0, 0.0243835616438
5.5, 0.0244178082192
6.0, 0.0256506849315
6.5, 0.026198630137
7.0, 0.0272260273973
7.5, 0.0297260273973
8.0, 0.0337671232877
8.5, 0.0371575342466
9.0, 0.0401369863014
9.5, 0.0418150684932
10.0, 0.0447602739726
10.5, 0.0475684931507
11.0, 0.0493493150685
11.5, 0.0518493150685
12.0, 0.0548287671233
12.5, 0.0573287671233
13.0, 0.0597602739726
13.5, 0.0605821917808
14.0, 0.0631506849315
14.5, 0.0658219178082
15.0, 0.0660616438356
15.5, 0.063698630137
16.0, 0.0612328767123
16.5, 0.0591095890411
17.0, 0.0572945205479
17.5, 0.0567808219178
18.0, 0.046404109589
18.5, 0.0325342465753
19.0, 0.0285273972603
19.5, 0.0278424657534
20.0, 0.0277739726027
20.5, 0.0276712328767
21.0, 0.0274315068493
21.5, 0.0272602739726
22.0, 0.0271917808219
22.5, 0.0270890410959
23.0, 0.0268493150685
23.5, 0.0266780821918
