Hour, Charge
0.0, 0.196849315068
0.5, 0.196849315068
1.0, 0.196849315068
1.5, 0.196849315068
2.0, 0.196849315068
2.5, 0.196849315068
3.0, 0.196849315068
3.5, 0.196849315068
4.0, 0.196849315068
4.5, 0.196849315068
5.0, 0.199794520548
5.5, 0.202773972603
6.0, 0.207089041096
6.5, 0.211369863014
7.0, 0.216164383562
7.5, 0.220547945205
8.0, 0.223082191781
8.5, 0.225
9.0, 0.226438356164
9.5, 0.227054794521
10.0, 0.226678082192
10.5, 0.22602739726
11.0, 0.225445205479
11.5, 0.225547945205
12.0, 0.226335616438
12.5, 0.226883561644
13.0, 0.229109589041
13.5, 0.230068493151
14.0, 0.231232876712
14.5, 0.231404109589
15.0, 0.231130136986
15.5, 0.228219178082
16.0, 0.224520547945
16.5, 0.219691780822
17.0, 0.218184931507
17.5, 0.216746575342
18.0, 0.213424657534
18.5, 0.204794520548
19.0, 0.198321917808
19.5, 0.196883561644
20.0, 0.196849315068
20.5, 0.196849315068
21.0, 0.196849315068
21.5, 0.196849315068
22.0, 0.196849315068
22.5, 0.196849315068
23.0, 0.196849315068
23.5, 0.196849315068
