Hour, Charge
0.0, 0.311095890411
0.5, 0.311095890411
1.0, 0.311095890411
1.5, 0.311095890411
2.0, 0.311095890411
2.5, 0.311095890411
3.0, 0.311095890411
3.5, 0.311061643836
4.0, 0.311061643836
4.5, 0.311061643836
5.0, 0.313698630137
5.5, 0.316952054795
6.0, 0.324143835616
6.5, 0.33095890411
7.0, 0.342636986301
7.5, 0.353767123288
8.0, 0.361438356164
8.5, 0.365547945205
9.0, 0.368938356164
9.5, 0.370993150685
10.0, 0.373184931507
10.5, 0.374931506849
11.0, 0.379006849315
11.5, 0.384417808219
12.0, 0.390753424658
12.5, 0.395753424658
13.0, 0.401061643836
13.5, 0.408630136986
14.0, 0.419760273973
14.5, 0.430445205479
15.0, 0.43852739726
15.5, 0.433253424658
16.0, 0.42801369863
16.5, 0.423253424658
17.0, 0.420890410959
17.5, 0.41948630137
18.0, 0.384109589041
18.5, 0.340547945205
19.0, 0.313869863014
19.5, 0.311746575342
20.0, 0.311095890411
20.5, 0.311095890411
21.0, 0.311095890411
21.5, 0.311095890411
22.0, 0.311095890411
22.5, 0.311095890411
23.0, 0.311095890411
23.5, 0.311095890411
