Hour, Charge
0.0, 0.380582191781
0.5, 0.380582191781
1.0, 0.380582191781
1.5, 0.380582191781
2.0, 0.379863013699
2.5, 0.379863013699
3.0, 0.379863013699
3.5, 0.379828767123
4.0, 0.379828767123
4.5, 0.379828767123
5.0, 0.383047945205
5.5, 0.387260273973
6.0, 0.396849315068
6.5, 0.406643835616
7.0, 0.421404109589
7.5, 0.434794520548
8.0, 0.443595890411
8.5, 0.445650684932
9.0, 0.448904109589
9.5, 0.450856164384
10.0, 0.451575342466
10.5, 0.453630136986
11.0, 0.455308219178
11.5, 0.455787671233
12.0, 0.455034246575
12.5, 0.455273972603
13.0, 0.455856164384
13.5, 0.452910958904
14.0, 0.449589041096
14.5, 0.445136986301
15.0, 0.441609589041
15.5, 0.43698630137
16.0, 0.429006849315
16.5, 0.423356164384
17.0, 0.42051369863
17.5, 0.419246575342
18.0, 0.407979452055
18.5, 0.392910958904
19.0, 0.38352739726
19.5, 0.381678082192
20.0, 0.380582191781
20.5, 0.380582191781
21.0, 0.380582191781
21.5, 0.380582191781
22.0, 0.380582191781
22.5, 0.380582191781
23.0, 0.380582191781
23.5, 0.380582191781
