Hour, Charge
0.0, 0.0153082191781
0.5, 0.0152397260274
1.0, 0.0151369863014
1.5, 0.0150684931507
2.0, 0.0143493150685
2.5, 0.0142808219178
3.0, 0.0141780821918
3.5, 0.0141095890411
4.0, 0.0141095890411
4.5, 0.0140410958904
5.0, 0.0146232876712
5.5, 0.0160616438356
6.0, 0.018801369863
6.5, 0.0221917808219
7.0, 0.0257191780822
7.5, 0.0284246575342
8.0, 0.0310616438356
8.5, 0.0331164383562
9.0, 0.0364726027397
9.5, 0.0383904109589
10.0, 0.0405479452055
10.5, 0.0421232876712
11.0, 0.0434246575342
11.5, 0.0442808219178
12.0, 0.0465068493151
12.5, 0.0478767123288
13.0, 0.0479452054795
13.5, 0.0468835616438
14.0, 0.0438356164384
14.5, 0.0407876712329
15.0, 0.0390753424658
15.5, 0.036198630137
16.0, 0.0319520547945
16.5, 0.0294863013699
17.0, 0.0281164383562
17.5, 0.0272260273973
18.0, 0.0234931506849
18.5, 0.0205821917808
19.0, 0.0168493150685
19.5, 0.0165410958904
20.0, 0.0157876712329
20.5, 0.0157534246575
21.0, 0.0156506849315
21.5, 0.0155479452055
22.0, 0.0155479452055
22.5, 0.0155136986301
23.0, 0.0154109589041
23.5, 0.0153082191781
