Hour, Charge
0.0, 0.403287671233
0.5, 0.402568493151
1.0, 0.401883561644
1.5, 0.401883561644
2.0, 0.401883561644
2.5, 0.401883561644
3.0, 0.401849315068
3.5, 0.401849315068
4.0, 0.401849315068
4.5, 0.401849315068
5.0, 0.401849315068
5.5, 0.401849315068
6.0, 0.403356164384
6.5, 0.40448630137
7.0, 0.406883561644
7.5, 0.408595890411
8.0, 0.411506849315
8.5, 0.413253424658
9.0, 0.413698630137
9.5, 0.413356164384
10.0, 0.412054794521
10.5, 0.411849315068
11.0, 0.410993150685
11.5, 0.412773972603
12.0, 0.415890410959
12.5, 0.418321917808
13.0, 0.422054794521
13.5, 0.424726027397
14.0, 0.427089041096
14.5, 0.431438356164
15.0, 0.43404109589
15.5, 0.436506849315
16.0, 0.436952054795
16.5, 0.434794520548
17.0, 0.43448630137
17.5, 0.433150684932
18.0, 0.427054794521
18.5, 0.416678082192
19.0, 0.41147260274
19.5, 0.409589041096
20.0, 0.408904109589
20.5, 0.408904109589
21.0, 0.408904109589
21.5, 0.408184931507
22.0, 0.407465753425
22.5, 0.406883561644
23.0, 0.406883561644
23.5, 0.406849315068
