Hour, Charge
0.0, 0.302945205479
0.5, 0.302945205479
1.0, 0.302945205479
1.5, 0.302945205479
2.0, 0.302945205479
2.5, 0.302945205479
3.0, 0.302945205479
3.5, 0.302945205479
4.0, 0.302945205479
4.5, 0.302945205479
5.0, 0.304178082192
5.5, 0.305924657534
6.0, 0.309965753425
6.5, 0.314315068493
7.0, 0.320136986301
7.5, 0.327534246575
8.0, 0.333253424658
8.5, 0.336335616438
9.0, 0.338493150685
9.5, 0.34
10.0, 0.340547945205
10.5, 0.340342465753
11.0, 0.339417808219
11.5, 0.33845890411
12.0, 0.337636986301
12.5, 0.336849315068
13.0, 0.336849315068
13.5, 0.336883561644
14.0, 0.337842465753
14.5, 0.339006849315
15.0, 0.338356164384
15.5, 0.335136986301
16.0, 0.331575342466
16.5, 0.32948630137
17.0, 0.326643835616
17.5, 0.325308219178
18.0, 0.317671232877
18.5, 0.310171232877
19.0, 0.306609589041
19.5, 0.304965753425
20.0, 0.303356164384
20.5, 0.303356164384
21.0, 0.303356164384
21.5, 0.302979452055
22.0, 0.302979452055
22.5, 0.302979452055
23.0, 0.302979452055
23.5, 0.302945205479
