Hour, Charge
0.0, 0.00366438356164
0.5, 0.0036301369863
1.0, 0.00356164383562
1.5, 0.00356164383562
2.0, 0.00349315068493
2.5, 0.00345890410959
3.0, 0.0033904109589
3.5, 0.0033904109589
4.0, 0.00332191780822
4.5, 0.00328767123288
5.0, 0.0033904109589
5.5, 0.00356164383562
6.0, 0.00428082191781
6.5, 0.00527397260274
7.0, 0.00650684931507
7.5, 0.00852739726027
8.0, 0.0102739726027
8.5, 0.0115410958904
9.0, 0.0117123287671
9.5, 0.0120890410959
10.0, 0.0120890410959
10.5, 0.0129109589041
11.0, 0.0129452054795
11.5, 0.0129452054795
12.0, 0.0126712328767
12.5, 0.0119520547945
13.0, 0.0109589041096
13.5, 0.0106164383562
14.0, 0.00989726027397
14.5, 0.00989726027397
15.0, 0.00821917808219
15.5, 0.00681506849315
16.0, 0.00698630136986
16.5, 0.00503424657534
17.0, 0.00424657534247
17.5, 0.00424657534247
18.0, 0.00421232876712
18.5, 0.00414383561644
19.0, 0.00407534246575
19.5, 0.00407534246575
20.0, 0.00404109589041
20.5, 0.00397260273973
21.0, 0.00390410958904
21.5, 0.00390410958904
22.0, 0.0038698630137
22.5, 0.00380136986301
23.0, 0.00373287671233
23.5, 0.00373287671233
