Hour, Charge
0.0, 0.0206506849315
0.5, 0.0205821917808
1.0, 0.0205136986301
1.5, 0.0204452054795
2.0, 0.0203082191781
2.5, 0.0202397260274
3.0, 0.0201712328767
3.5, 0.020102739726
4.0, 0.0199657534247
4.5, 0.019897260274
5.0, 0.0206506849315
5.5, 0.0219178082192
6.0, 0.0244863013699
6.5, 0.0279452054795
7.0, 0.0320547945205
7.5, 0.0377739726027
8.0, 0.0428767123288
8.5, 0.0481164383562
9.0, 0.0518150684932
9.5, 0.0529452054795
10.0, 0.0532534246575
10.5, 0.0526369863014
11.0, 0.0522260273973
11.5, 0.0530479452055
12.0, 0.0544178082192
12.5, 0.0572945205479
13.0, 0.0615068493151
13.5, 0.0639726027397
14.0, 0.0652739726027
14.5, 0.0658219178082
15.0, 0.0650342465753
15.5, 0.0618835616438
16.0, 0.0582534246575
16.5, 0.0528767123288
17.0, 0.0516438356164
17.5, 0.0493150684932
18.0, 0.0424657534247
18.5, 0.0322602739726
19.0, 0.0241780821918
19.5, 0.0215068493151
20.0, 0.0213698630137
20.5, 0.0212671232877
21.0, 0.021198630137
21.5, 0.0211643835616
22.0, 0.0209931506849
22.5, 0.0209246575342
23.0, 0.0208561643836
23.5, 0.0208219178082
