Hour, Charge
0.0, 0.0129109589041
0.5, 0.0128767123288
1.0, 0.0128767123288
1.5, 0.0128424657534
2.0, 0.0127054794521
2.5, 0.0126712328767
3.0, 0.0126712328767
3.5, 0.0126369863014
4.0, 0.0125
4.5, 0.0124657534247
5.0, 0.0125684931507
5.5, 0.0130821917808
6.0, 0.0149657534247
6.5, 0.0175
7.0, 0.0203082191781
7.5, 0.0233219178082
8.0, 0.0254452054795
8.5, 0.0266438356164
9.0, 0.027397260274
9.5, 0.0275
10.0, 0.0275684931507
10.5, 0.0275
11.0, 0.027602739726
11.5, 0.0274315068493
12.0, 0.0272602739726
12.5, 0.0265410958904
13.0, 0.026301369863
13.5, 0.0258561643836
14.0, 0.0256849315068
14.5, 0.0252054794521
15.0, 0.0243493150685
15.5, 0.0219863013699
16.0, 0.0198287671233
16.5, 0.0181849315068
17.0, 0.0179452054795
17.5, 0.0176712328767
18.0, 0.0159589041096
18.5, 0.0137671232877
19.0, 0.013698630137
19.5, 0.0136643835616
20.0, 0.013595890411
20.5, 0.0134931506849
21.0, 0.0134246575342
21.5, 0.0133904109589
22.0, 0.0133219178082
22.5, 0.0132191780822
23.0, 0.0131506849315
23.5, 0.0130479452055
