Hour, Charge
0.0, 0.00993150684932
0.5, 0.00982876712329
1.0, 0.00982876712329
1.5, 0.00979452054795
2.0, 0.00972602739726
2.5, 0.00962328767123
3.0, 0.00962328767123
3.5, 0.00958904109589
4.0, 0.00952054794521
4.5, 0.00941780821918
5.0, 0.00952054794521
5.5, 0.00965753424658
6.0, 0.0100684931507
6.5, 0.0108904109589
7.0, 0.0121917808219
7.5, 0.0142465753425
8.0, 0.0157534246575
8.5, 0.0161301369863
9.0, 0.0170205479452
9.5, 0.0176369863014
10.0, 0.0180479452055
10.5, 0.0192808219178
11.0, 0.0202397260274
11.5, 0.0218150684932
12.0, 0.0227397260274
12.5, 0.0241095890411
13.0, 0.0262671232877
13.5, 0.0269863013699
14.0, 0.0287328767123
14.5, 0.0310273972603
15.0, 0.0326712328767
15.5, 0.0333904109589
16.0, 0.0334589041096
16.5, 0.0327739726027
17.0, 0.0321917808219
17.5, 0.0315753424658
18.0, 0.0269520547945
18.5, 0.0194863013699
19.0, 0.0124657534247
19.5, 0.0104109589041
20.0, 0.0103424657534
20.5, 0.0102397260274
21.0, 0.0102397260274
21.5, 0.0102054794521
22.0, 0.0101369863014
22.5, 0.0100342465753
23.0, 0.0100342465753
23.5, 0.01
