Hour, Charge
0.0, 0.00352739726027
0.5, 0.00352739726027
1.0, 0.00352739726027
1.5, 0.00349315068493
2.0, 0.00345890410959
2.5, 0.00345890410959
3.0, 0.00345890410959
3.5, 0.00342465753425
4.0, 0.0033904109589
4.5, 0.0033904109589
5.0, 0.00345890410959
5.5, 0.00373287671233
6.0, 0.00469178082192
6.5, 0.0058904109589
7.0, 0.00770547945205
7.5, 0.0100684931507
8.0, 0.0128424657534
8.5, 0.0159589041096
9.0, 0.0183219178082
9.5, 0.0195547945205
10.0, 0.0197260273973
10.5, 0.0199657534247
11.0, 0.0190753424658
11.5, 0.0183561643836
12.0, 0.017397260274
12.5, 0.0166095890411
13.0, 0.0157191780822
13.5, 0.0148287671233
14.0, 0.0146232876712
14.5, 0.0139383561644
15.0, 0.0131164383562
15.5, 0.0115068493151
16.0, 0.0103424657534
16.5, 0.0091095890411
17.0, 0.00797945205479
17.5, 0.00784246575342
18.0, 0.00616438356164
18.5, 0.0061301369863
19.0, 0.0061301369863
19.5, 0.00465753424658
20.0, 0.00366438356164
20.5, 0.00366438356164
21.0, 0.00366438356164
21.5, 0.0036301369863
22.0, 0.00359589041096
22.5, 0.00359589041096
23.0, 0.00359589041096
23.5, 0.00356164383562
