Hour, Charge
0.0, 0.373150684932
0.5, 0.373150684932
1.0, 0.373150684932
1.5, 0.373150684932
2.0, 0.373150684932
2.5, 0.373150684932
3.0, 0.373150684932
3.5, 0.373150684932
4.0, 0.373150684932
4.5, 0.373150684932
5.0, 0.376130136986
5.5, 0.380445205479
6.0, 0.395102739726
6.5, 0.408321917808
7.0, 0.429657534247
7.5, 0.455205479452
8.0, 0.471335616438
8.5, 0.479623287671
9.0, 0.490136986301
9.5, 0.491575342466
10.0, 0.494315068493
10.5, 0.494965753425
11.0, 0.496130136986
11.5, 0.500205479452
12.0, 0.505616438356
12.5, 0.510993150685
13.0, 0.518082191781
13.5, 0.525273972603
14.0, 0.534178082192
14.5, 0.5375
15.0, 0.543150684932
15.5, 0.535342465753
16.0, 0.525547945205
16.5, 0.513630136986
17.0, 0.506506849315
17.5, 0.496952054795
18.0, 0.453630136986
18.5, 0.416609589041
19.0, 0.391917808219
19.5, 0.385308219178
20.0, 0.381267123288
20.5, 0.377465753425
21.0, 0.376404109589
21.5, 0.375684931507
22.0, 0.375684931507
22.5, 0.37551369863
23.0, 0.374828767123
23.5, 0.373150684932
