Hour, Charge
0.0, 0.409143835616
0.5, 0.409143835616
1.0, 0.409109589041
1.5, 0.409109589041
2.0, 0.409109589041
2.5, 0.409109589041
3.0, 0.409109589041
3.5, 0.409109589041
4.0, 0.409109589041
4.5, 0.409109589041
5.0, 0.409075342466
5.5, 0.409075342466
6.0, 0.410410958904
6.5, 0.411883561644
7.0, 0.413595890411
7.5, 0.415034246575
8.0, 0.416917808219
8.5, 0.418493150685
9.0, 0.419417808219
9.5, 0.420239726027
10.0, 0.420068493151
10.5, 0.420821917808
11.0, 0.420616438356
11.5, 0.419863013699
12.0, 0.420342465753
12.5, 0.420650684932
13.0, 0.421609589041
13.5, 0.421506849315
14.0, 0.420342465753
14.5, 0.420205479452
15.0, 0.420102739726
15.5, 0.418869863014
16.0, 0.416506849315
16.5, 0.415445205479
17.0, 0.415650684932
17.5, 0.414452054795
18.0, 0.41404109589
18.5, 0.412157534247
19.0, 0.411438356164
19.5, 0.411369863014
20.0, 0.410650684932
20.5, 0.410582191781
21.0, 0.410582191781
21.5, 0.409863013699
22.0, 0.409863013699
22.5, 0.409863013699
23.0, 0.409863013699
23.5, 0.409863013699
