Hour, Charge
0.0, 0.505342465753
0.5, 0.505308219178
1.0, 0.505273972603
1.5, 0.505273972603
2.0, 0.504554794521
2.5, 0.504554794521
3.0, 0.504554794521
3.5, 0.504554794521
4.0, 0.504554794521
4.5, 0.504554794521
5.0, 0.506883561644
5.5, 0.509554794521
6.0, 0.513869863014
6.5, 0.519006849315
7.0, 0.525034246575
7.5, 0.529657534247
8.0, 0.533356164384
8.5, 0.534965753425
9.0, 0.536301369863
9.5, 0.537191780822
10.0, 0.537568493151
10.5, 0.537465753425
11.0, 0.537636986301
11.5, 0.537465753425
12.0, 0.537636986301
12.5, 0.538082191781
13.0, 0.538287671233
13.5, 0.537123287671
14.0, 0.535273972603
14.5, 0.533253424658
15.0, 0.53102739726
15.5, 0.527226027397
16.0, 0.52301369863
16.5, 0.519417808219
17.0, 0.517226027397
17.5, 0.516917808219
18.0, 0.512431506849
18.5, 0.508835616438
19.0, 0.506746575342
19.5, 0.506095890411
20.0, 0.505342465753
20.5, 0.505342465753
21.0, 0.505342465753
21.5, 0.505342465753
22.0, 0.505342465753
22.5, 0.505342465753
23.0, 0.505342465753
23.5, 0.505342465753
