Hour, Charge
0.0, 0.213082191781
0.5, 0.213047945205
1.0, 0.213047945205
1.5, 0.213047945205
2.0, 0.213047945205
2.5, 0.213047945205
3.0, 0.213047945205
3.5, 0.213047945205
4.0, 0.213047945205
4.5, 0.213047945205
5.0, 0.215993150685
5.5, 0.21897260274
6.0, 0.223664383562
6.5, 0.228493150685
7.0, 0.234006849315
7.5, 0.238732876712
8.0, 0.241746575342
8.5, 0.243732876712
9.0, 0.244726027397
9.5, 0.245068493151
10.0, 0.244691780822
10.5, 0.244006849315
11.0, 0.243424657534
11.5, 0.24352739726
12.0, 0.244657534247
12.5, 0.24551369863
13.0, 0.247739726027
13.5, 0.249109589041
14.0, 0.250684931507
14.5, 0.251198630137
15.0, 0.251438356164
15.5, 0.248630136986
16.0, 0.244589041096
16.5, 0.239452054795
17.0, 0.237979452055
17.5, 0.236575342466
18.0, 0.231815068493
18.5, 0.223184931507
19.0, 0.215273972603
19.5, 0.213116438356
20.0, 0.213082191781
20.5, 0.213082191781
21.0, 0.213082191781
21.5, 0.213082191781
22.0, 0.213082191781
22.5, 0.213082191781
23.0, 0.213082191781
23.5, 0.213082191781
